vul_id,repo,fixed_commit_sha,patch_file,patch_func,target_file,target_func,CWE,vuln_type,judgement
CVE-2020-10773,torvalds/linux,b8e51a6a9db94bc1fb18ae831b3dab106b5a4b5f,arch/s390/mm/cmm.c,cmm_timeout_handler,kernel/auditsc.c,audit_log_execve_info,CWE-626,Information Exposure,
CVE-2024-26802,torvalds/linux,8af411bbba1f457c33734795f024d0ef26d0963f,drivers/net/ethernet/stmicro/stmmac/stmmac_main.c,stmmac_fpe_stop_wq,drivers/usb/typec/ucsi/ucsi.c,ucsi_init,CWE-476,Unknown,FP
CVE-2015-9289,torvalds/linux,1fa2337a315a2448c5434f41e00d56b01a22283c,drivers/media/dvb-frontends/cx24116.c,cx24116_send_diseqc_msg,drivers/media/dvb-frontends/ds3000.c,ds3000_send_diseqc_msg,CWE-125,Out-of-bounds Read,
CVE-2023-1652,torvalds/linux,e6cf91b7b47ff82b624bdfe2fdcde32bb52e71dd,fs/nfsd/nfs4proc.c,nfsd4_ssc_setup_dul,drivers/block/rnbd/rnbd-clt.c,wait_for_rtrs_disconnection,CWE-416,Use After Free,
CVE-2023-1382,torvalds/linux,0e5d56c64afcd6fd2d132ea972605b66f8a7d3c4,net/tipc/topsrv.c,tipc_conn_alloc,fs/ocfs2/cluster/tcp.c,o2net_prep_nsw,CWE-476,Race Condition,
CVE-2020-15393,torvalds/linux,28ebeb8db77035e058a510ce9bd17c2b9a009dba,drivers/usb/misc/usbtest.c,usbtest_disconnect,drivers/net/can/usb/esd_usb.c,esd_usb_disconnect,CWE-401,Memory Leak,FP
CVE-2020-22026,FFmpeg/FFmpeg,a9b8eda77306829c9165bc306aafd6e1a91f14c0,libavfilter/af_tremolo.c,filter_frame,libavfilter/af_alimiter.c,filter_frame,CWE-120,Buffer Overflow,
CVE-2018-12320,radareorg/radare2,90b71c017a7fa9732fe45fd21b245ee051b1f548,libr/anal/bb.c,r_anal_bb_free,libr/anal/block.c,block_free,CWE-416,Double Free,
CVE-2021-22191,wireshark/wireshark,e99c9afce86edd47b4388dd6e10cf2e758fe31cf,ui/qt/proto_tree.cpp,itemDoubleClicked,ui/qt/interface_toolbar.cpp,onHelpButtonClicked,CWE-74,Injection,
CVE-2018-20169,torvalds/linux,704620afc70cf47abb9d6a1a57f3825d2bca49cf,drivers/usb/core/usb.c,__usb_get_extra_descriptor,drivers/usb/core/config.c,usb_parse_eusb2_isoc_endpoint_companion,CWE-400,Out-of-bounds Read,TP
CVE-2021-30014,gpac/gpac,51cdb67ff7c5f1242ac58c5aa603ceaf1793b788,src/media_tools/av_parsers.c,gf_avc_read_pps_bs_internal,src/media_tools/av_parsers.c,svc_parse_slice,CWE-190,Integer Overflow,
CVE-2016-6823,ImageMagick/ImageMagick,4cc6ec8a4197d4c008577127736bf7985d632323,coders/bmp.c,WriteBMPImage,coders/dib.c,ReadDIBImage,CWE-190,Integer Overflow,TP
CVE-2021-44733,torvalds/linux,dfd0743f1d9ea76931510ed150334d571fbab49d,drivers/tee/tee_shm.c,tee_shm_free,drivers/tee/tee_shm.c,tee_shm_release,CWE-362,Unknown,
CVE-2023-32233,torvalds/linux,c1592a89942e9678f7d9c8030efa777c0d57edab,net/netfilter/nf_tables_api.c,nf_tables_deactivate_set,net/netfilter/nf_tables_api.c,nf_tables_delchain,CWE-416,Use After Free,
CVE-2022-0586,wireshark/wireshark,24403a9a35cd7fbe5ea6e596b1c6deb9d8633566,epan/dissectors/packet-rtmpt.c,rtmpt_get_amf_param,epan/dissectors/packet-ua3g.c,decode_ip_device_routing,CWE-835,Infinite Loop,
CVE-2016-10154,torvalds/linux,06deeec77a5a689cc94b21a8a91a76e42176685d,fs/cifs/smbencrypt.c,smbhash,net/rxrpc/rxkad.c,rxkad_verify_packet,CWE-119,Other,
CVE-2024-26772,torvalds/linux,832698373a25950942c04a512daa652c18a9b513,fs/ext4/mballoc.c,ext4_mb_find_by_goal,fs/ext4/mballoc.c,ext4_mb_clear_bb,CWE-362,Race Condition,
CVE-2023-34324,torvalds/linux,87797fad6cce28ec9be3c13f031776ff4f104cfc,drivers/xen/events/events_base.c,xen_free_irq,drivers/xen/events/events_base.c,unbind_from_irqhandler,CWE-400,Unknown,
CVE-2019-15031,torvalds/linux,a8318c13e79badb92bc6640704a64cc022a6eb97,arch/powerpc/kernel/process.c,restore_altivec,arch/powerpc/kernel/signal_64.c,restore_tm_sigcontexts,CWE-662,Logic Error,
CVE-2018-1000878,libarchive/libarchive,bfcfe6f04ed20db2504db8a254d1f40a1d84eb28,libarchive/archive_read_support_format_rar.c,rar_read_ahead,libarchive/archive_read_support_format_rar.c,archive_read_format_rar_read_data_skip,CWE-416,Use After Free,
CVE-2023-52638,torvalds/linux,6cdedc18ba7b9dacc36466e27e3267d201948c8d,net/can/j1939/socket.c,j1939_sk_errqueue,net/llc/llc_sap.c,llc_sap_mcast,CWE-667,Deadlock,
CVE-2021-39713,torvalds/linux,e368fdb61d8e7c67ac70791b23345b26d7bbc661,net/sched/cls_api.c,tc_ctl_chain,net/sched/sch_cake.c,cake_init,CWE-362,Resource Leak,
CVE-2023-0266,torvalds/linux,56b88b50565cd8b946a2d00b0c83927b7ebb055e,sound/core/control.c,snd_ctl_elem_read,sound/pci/ice1712/wm8776.c,snd_wm8776_activate_ctl,CWE-416,Use After Free,
CVE-2022-1714,radareorg/radare2,3ecdbf8e21186a9c5a4d3cfa3b1e9fd27045340e,libr/anal/p/anal_msp430.c,msp430_op,libr/arch/p/v850/plugin.c,v850e0_op,CWE-125,Out-of-bounds Read,
CVE-2020-9429,wireshark/wireshark,a2530f740d67d41908e84434bb5ec99480c2ac2e,epan/dissectors/packet-wireguard.c,dissect_wg_heur,epan/dissectors/packet-quic.c,dissect_quic_short_header_heur,CWE-476,Null Pointer Dereference,
CVE-2024-26698,torvalds/linux,e0526ec5360a48ad3ab2e26e802b0532302a7e11,drivers/net/hyperv/netvsc.c,netvsc_device_remove,drivers/net/wireless/intel/iwlwifi/pcie/rx.c,iwl_pcie_rx_free,CWE-362,Race Condition,
CVE-2021-0935,torvalds/linux,2f987a76a97773beafbc615b9c4d8fe79129a7f4,net/ipv6/datagram.c,__ip6_datagram_connect,net/ipv6/af_inet6.c,__inet6_bind,CWE-416,Use After Free,
CVE-2021-47020,torvalds/linux,48f17f96a81763c7c8bf5500460a359b9939359f,drivers/soundwire/stream.c,sdw_stream_add_slave,drivers/soundwire/stream.c,sdw_stream_add_master,CWE-401,Memory Leak,TP
CVE-2021-31916,torvalds/linux,4edbe1d7bcffcd6269f3b5eb63f710393ff2ec7a,drivers/md/dm-ioctl.c,list_devices,drivers/md/dm-ioctl.c,__list_versions,CWE-787,Unknown,
CVE-2022-3635,torvalds/linux,3f4093e2bf4673f218c0bf17d8362337c400e77b,drivers/atm/idt77252.c,idt77252_exit,drivers/atm/idt77252.c,idt77252_init_one,CWE-362,Use After Free,
CVE-2020-25666,ImageMagick/ImageMagick,94691f00839dbdf43edb1508af945ab19b388573,MagickCore/histogram.c,HistogramCompare,MagickCore/quantize.c,DominantColorCompare,CWE-190,Integer Overflow,TP
CVE-2021-20261,torvalds/linux,a0c80efe5956ccce9fe7ae5c78542578c07bc20a,drivers/block/floppy.c,floppy_revalidate,drivers/block/floppy.c,user_reset_fdc,CWE-362,Race Condition,
CVE-2024-26654,torvalds/linux,051e0840ffa8ab25554d6b14b62c9ab9e4901457,sound/sh/aica.c,aica_period_elapsed,sound/pci/ctxfi/cttimer.c,ct_systimer_callback,CWE-416,Unknown,
CVE-2022-0713,radareorg/radare2,a35f89f86ed12161af09330e92e5a213014e46a1,libr/bin/format/mach0/coresymbolication.c,r_coresym_cache_element_new,libr/bin/p/bin_xtr_sep64.c,mach0_info_new,CWE-787,Buffer Overflow,
CVE-2022-24958,torvalds/linux,89f3594d0de58e8a57d92d497dea9fee3d4b9cda,drivers/usb/gadget/legacy/inode.c,dev_config,fs/pstore/zone.c,register_pstore_zone,CWE-763,Double Free,
OSV-2022-656,LibreDWG/libredwg,9d068534eb093790d9be1b8aa8ed47cafc7f2285,src/bits.c,bit_read_RC,src/decode.c,bit_read_BB_noadv,CWE-122,Unknown,
CVE-2023-1654,gpac/gpac,2c055153d401b8c49422971e3a0159869652d3da,src/filter_core/filter_pid.c,gf_filter_pid_inst_del,src/filter_core/filter_pid.c,gf_filter_pid_detach_task_ex,CWE-400,Resource Exhaustion,TP
CVE-2016-4805,torvalds/linux,1f461dcdd296eecedaffffc6bae2bfa90bd7eb89,drivers/net/ppp/ppp_generic.c,ppp_unregister_channel,drivers/net/ppp/ppp_generic.c,ppp_connect_channel,CWE-416,Unknown,
CVE-2021-47025,torvalds/linux,b34ea31fe013569d42b7e8681ef3f717f77c5b72,drivers/iommu/mtk_iommu.c,mtk_iommu_hw_init,drivers/iommu/mtk_iommu_v1.c,mtk_iommu_v1_hw_init,CWE-664,Unknown,
CVE-2020-36691,torvalds/linux,7690aa1cdf7c4565ad6b013b324c28b685505e24,lib/nlattr.c,__nla_parse,include/net/genetlink.h,genlmsg_parse_deprecated,CWE-674,Recursion Error,
CVE-2023-5158,torvalds/linux,7aed44babc7f97e82b38e9a68515e699692cc100,drivers/vhost/vringh.c,vringh_iov_xfer,fs/smb/server/transport_tcp.c,kvec_array_init,CWE-684,Infinite Loop,
CVE-2024-25744,torvalds/linux,b82a8dbd3d2f4563156f7150c6f2ecab6e960b30,arch/x86/coco/tdx/tdx.c,tdx_early_init,arch/x86/kernel/paravirt-spinlocks.c,paravirt_set_cap,CWE-693,Logic Error,
CVE-2024-26737,torvalds/linux,0281b919e175bb9c3128bd3872ac2903e9436e3f,kernel/bpf/helpers.c,bpf_timer_cancel_and_free,sound/core/seq/seq_timer.c,snd_seq_timer_delete,CWE-416,Unknown,
CVE-2024-26778,torvalds/linux,04e5eac8f3ab2ff52fa191c187a46d4fdbc1e288,drivers/video/fbdev/savage/savagefb_driver.c,savagefb_check_var,drivers/video/fbdev/tdfxfb.c,tdfxfb_check_var,CWE-369,Divide By Zero,
OSV-2022-664,LibreDWG/libredwg,8bdb594582853d33f6ca41a0decd7f2f40619657,src/decode_r11.c,decode_preR13,src/decode_r11.c,decode_preR13,CWE-122,Unknown,
CVE-2023-0817,gpac/gpac,be9f8d395bbd196e3812e9cd80708f06bcc206f7,src/filters/reframe_mhas.c,mhas_dmx_process,src/filters/reframe_flac.c,flac_dmx_process,CWE-125,Out-of-bounds Read,
CVE-2020-25284,torvalds/linux,f44d04e696feaf13d192d942c4f14ad2e117065a,drivers/block/rbd.c,do_rbd_add,drivers/net/netdevsim/bus.c,new_device_store,CWE-863,Authorization Bypass,
CVE-2022-4382,torvalds/linux,d18dcfe9860e842f394e37ba01ca9440ab2178f4,drivers/usb/gadget/legacy/inode.c,gadgetfs_fill_super,sound/aoa/fabrics/layout.c,aoa_fabric_layout_probe,CWE-416,Race Condition,
CVE-2019-19947,torvalds/linux,da2311a6385c3b499da2ed5d9be59ce331fa93e9,drivers/net/can/usb/kvaser_usb/kvaser_usb_leaf.c,kvaser_usb_leaf_set_opt_mode,drivers/net/can/usb/kvaser_usb/kvaser_usb_leaf.c,kvaser_usb_leaf_set_bittiming,CWE-908,Information Exposure,TP
CVE-2017-15128,torvalds/linux,1e3921471354244f70fe268586ff94a97a6dd4df,mm/hugetlb.c,hugetlb_mcopy_atomic_pte,mm/hugetlb.c,hugetlb_mfill_atomic_pte,CWE-119,Logic Error,
CVE-2024-26631,torvalds/linux,2e7ef287f07c74985f1bf2858bedc62bd9ebf155,net/ipv6/mcast.c,ipv6_mc_down,net/ipv6/mcast.c,mld_process_v1,CWE-667,Race Condition,
CVE-2021-28713,torvalds/linux,fe415186b43df0db1f17fa3a46275fd92107fe71,drivers/tty/hvc/hvc_xen.c,xencons_connect_backend,drivers/video/fbdev/xen-fbfront.c,xenfb_connect_backend,CWE-400,Unknown,
CVE-2016-2550,torvalds/linux,415e3d3e90ce9e18727e8843ae343eda5a58fad6,net/unix/af_unix.c,unix_attach_fds,net/unix/af_unix.c,unix_attach_fds,CWE-399,Unknown,
CVE-2024-26698,torvalds/linux,e0526ec5360a48ad3ab2e26e802b0532302a7e11,drivers/net/hyperv/netvsc.c,netvsc_device_remove,drivers/net/ethernet/amd/xgbe/xgbe-drv.c,xgbe_napi_disable,CWE-362,Race Condition,
CVE-2022-22576,curl/curl,852aa5ad351ea53e5f01d2f44b5b4370c2bf5425,lib/url.c,ConnectionExists,lib/url.c,socks_proxy_info_matches,CWE-306,Authentication Bypass,
CVE-2022-45934,torvalds/linux,bcd70260ef56e0aee8a4fc6cd214a419900b0765,net/bluetooth/l2cap_core.c,l2cap_config_req,net/bluetooth/l2cap_core.c,__l2cap_connect_rsp_defer,CWE-190,Integer Overflow,
CVE-2022-48423,torvalds/linux,54e45702b648b7c0000e90b3e9b890e367e16ea8,fs/ntfs3/record.c,mi_enum_attr,fs/ntfs3/ntfs.h,resident_data_ex,CWE-787,Unknown,
CVE-2022-0523,radareorg/radare2,35482cb760db10f87a62569e2f8872dbd95e9269,libr/bin/format/pyc/marshal.c,get_set_object,libr/bin/format/pyc/marshal.c,get_float_object,CWE-416,Use After Free,
CVE-2022-2453,gpac/gpac,dc7de8d3d604426c7a6e628d90cb9fb88e7b4c2c,src/bifs/field_decode.c,BD_DecMFFieldVec,src/bifs/field_encode.c,gf_bifs_enc_mf_field,CWE-416,Use After Free,TP
CVE-2021-38206,torvalds/linux,bddc0c411a45d3718ac535a070f349be8eca8d48,net/mac80211/tx.c,ieee80211_monitor_start_xmit,net/mac80211/iface.c,ieee80211_monitor_select_queue,CWE-476,Null Pointer Dereference,
CVE-2020-25668,torvalds/linux,90bfdeef83f1d6c696039b6a917190dcbbad3220,drivers/tty/vt/vt_ioctl.c,vt_io_fontreset,drivers/video/fbdev/core/fbcon.c,con2fb_init_display,CWE-662,Use After Free,
OSV-2020-393,radareorg/radare2,9f840c6306b853e98eab75ed2fa9522f7e2dae98,libr/bin/format/elf/elf.c,r_bin_elf_compiler,binr/r2r/load.c,r2r_load_cmd_test_file,CWE-122,Unknown,
CVE-2022-29156,torvalds/linux,8700af2cc18c919b2a83e74e0479038fd113c15d,drivers/infiniband/ulp/rtrs/rtrs-clt.c,alloc_clt,drivers/usb/gadget/function/f_mass_storage.c,fsg_common_create_lun,CWE-415,Double Free,
CVE-2021-47143,torvalds/linux,444d7be9532dcfda8e0385226c862fd7e986f607,net/smc/smc_ism.c,smcd_register_dev,net/smc/smc_ism.c,smcd_register_dev,CWE-459,Unknown,
CVE-2024-26598,torvalds/linux,ad362fe07fecf0aba839ff2cc59a3617bd42c33f,arch/arm64/kvm/vgic/vgic-its.c,vgic_its_inject_cached_translation,arch/arm64/kvm/vgic/vgic-v4.c,kvm_vgic_v4_set_forwarding,CWE-416,Unknown,FP
CVE-2024-26702,torvalds/linux,792595bab4925aa06532a14dd256db523eb4fa5e,drivers/iio/magnetometer/rm3100-core.c,rm3100_common_probe,drivers/iio/magnetometer/rm3100-core.c,rm3100_wait_measurement,CWE-125,Out-of-bounds Read,
CVE-2016-4805,torvalds/linux,1f461dcdd296eecedaffffc6bae2bfa90bd7eb89,drivers/net/ppp/ppp_generic.c,ppp_register_net_channel,drivers/net/ppp/ppp_generic.c,ppp_channel_index,CWE-416,Unknown,
CVE-2023-52525,torvalds/linux,aef7a0300047e7b4707ea0411dc9597cba108fc8,drivers/net/wireless/marvell/mwifiex/sta_rx.c,mwifiex_process_rx_packet,drivers/net/wireless/marvell/mwifiex/uap_txrx.c,mwifiex_uap_queue_bridged_pkt,CWE-125,Out-of-bounds Read,
CVE-2021-4197,torvalds/linux,1756d7994ad85c2479af6ae5a9750b92324685af,kernel/cgroup/cgroup.c,__cgroup_procs_write,kernel/cgroup/cgroup.c,cgroup_css_set_fork,CWE-287,Privilege Escalation,
CVE-2024-31585,FFmpeg/FFmpeg,81df787b53eb5c6433731f6eaaf7f2a94d8a8c80,libavfilter/avf_showspectrum.c,showspectrumpic_filter_frame,libavfilter/af_amix.c,activate,CWE-193,Logic Error,
CVE-2018-16645,ImageMagick/ImageMagick,ecb31dbad39ccdc65868d5d2a37f0f0521250832,coders/bmp.c,ReadBMPImage,coders/bmp.c,ReadBMPImage,CWE-770,Resource Exhaustion,
CVE-2022-1809,radareorg/radare2,919e3ac1a13f753c73e7a8e8d8bb4a143218732d,libr/anal/vtable.c,r_anal_list_vtables,libr/anal/rtti.c,r_anal_rtti_recover_all,CWE-824,Uninitialized Use,
CVE-2020-27753,ImageMagick/ImageMagick,bb3acad195de95db86c7509d8072db01890470e0,coders/miff.c,ReadMIFFImage,coders/mpc.c,ReadMPCImage,CWE-401,Memory Leak,TP
CVE-2021-46939,torvalds/linux,aafe104aa9096827a429bc1358f8260ee565b7cc,kernel/trace/trace_clock.c,trace_clock_global,kernel/trace/trace_sched_switch.c,tracing_resize_saved_cmdlines,CWE-662,Deadlock,
CVE-2023-52596,torvalds/linux,315552310c7de92baea4e570967066569937a843,fs/proc/proc_sysctl.c,insert_header,fs/proc/proc_sysctl.c,insert_header,CWE-787,Null Pointer Dereference,
CVE-2023-46929,gpac/gpac,4248def5d24325aeb0e35cacde3d56c9411816a6,src/media_tools/av_parsers.c,gf_avc_change_vui,src/media_tools/av_parsers.c,gf_hevc_change_vui,CWE-20,Null Pointer Dereference,TP
CVE-2017-16527,torvalds/linux,124751d5e63c823092060074bd0abaae61aaa9c4,sound/usb/mixer.c,snd_usb_mixer_free,sound/usb/mixer.c,snd_usb_create_mixer,CWE-416,Use After Free,
CVE-2020-11098,FreeRDP/FreeRDP,c0fd449ec0870b050d350d6d844b1ea6dad4bc7d,libfreerdp/cache/glyph.c,glyph_cache_put,libfreerdp/cache/bitmap.c,bitmap_cache_put,CWE-125,Out-of-bounds Read,
CVE-2023-46001,gpac/gpac,e79b0cf7e72404750630bc01340e999f3940dbc4,src/isomedia/isom_read.c,gf_isom_get_user_data,src/isomedia/hint_track.c,gf_isom_get_payt_info,CWE-120,Null Pointer Dereference,
CVE-2021-4037,torvalds/linux,01ea173e103edd5ec41acec65b9261b87e123fc2,fs/xfs/xfs_inode.c,xfs_init_new_inode,fs/gfs2/inode.c,munge_mode_uid_gid,CWE-284,Authorization Bypass,
CVE-2023-35828,torvalds/linux,2b947f8769be8b8181dc795fd292d3e7120f5204,drivers/usb/gadget/udc/renesas_usb3.c,renesas_usb3_remove,drivers/usb/dwc3/drd.c,dwc3_drd_exit,CWE-362,Use After Free,
CVE-2024-6062,gpac/gpac,31e499d310a48bd17c8b055a0bfe0fe35887a7cd,src/filters/load_text.c,swf_svg_add_iso_sample,src/filters/mux_isom.c,mp4_mux_on_data_patch,CWE-476,Null Pointer Dereference,TP
CVE-2017-13143,ImageMagick/ImageMagick,51b0ae01709adc1e4a9245e158ef17b85a110960,coders/mat.c,ReadMATImage,coders/wpg.c,ReadWPGImage,CWE-200,Uninitialized Use,
CVE-2020-36313,torvalds/linux,0774a964ef561b7170d8d1b1bfe6f88002b6d219,arch/s390/kvm/kvm-s390.c,kvm_s390_get_cmma,arch/arm64/kvm/mmu.c,kvm_mmu_split_memory_region,CWE-416,Out-of-bounds Read,
CVE-2023-28466,torvalds/linux,49c47cc21b5b7a3d8deb18fc57b0aa2ab1286962,net/tls/tls_main.c,do_tls_getsockopt_conf,net/nfc/llcp_sock.c,llcp_sock_sendmsg,CWE-476,Race Condition,
CVE-2018-20457,radareorg/radare2,e5c14c167b0dcf0a53d76bd50bacbbcc0dfc1ae7,libr/asm/arch/arm/armass.c,armass_assemble,libr/util/file.c,r_file_slurp_lines_from_bottom,CWE-125,Out-of-bounds Read,
CVE-2021-31255,gpac/gpac,758135e91e623d7dfe7f6aaad7aeb3f791b7a4e5,src/isomedia/box_code_adobe.c,abst_box_read,src/isomedia/box_code_adobe.c,afrt_box_read,CWE-120,Buffer Overflow,TP
CVE-2020-28030,wireshark/wireshark,b287e7165e8aa89cde6ae37e7c257c5d87d16b9b,epan/dissectors/packet-gquic.c,proto_register_gquic,epan/dissectors/packet-rsvp.c,proto_register_rsvp,CWE-682,Integer Overflow,
CVE-2021-20224,ImageMagick/ImageMagick,5af1dffa4b6ab984b5f13d1e91c95760d75f12a6,MagickCore/quantum-export.c,ExportIndexQuantum,MagickCore/xwindow.c,XMakeImageMSBFirst,CWE-190,Integer Overflow,
CVE-2021-31260,gpac/gpac,df8fffd839fe5ae9acd82d26fd48280a397411d9,src/isomedia/track.c,MergeTrack,src/isomedia/isom_write.c,gf_isom_add_sample_aux_info_internal,CWE-476,Null Pointer Dereference,
OSV-2018-68,libarchive/libarchive,3614747af54e60229a2bf11e8f40e1b975cc9ae6,libarchive/archive_read_support_format_rar5.c,parse_tables,libarchive/archive_read_support_format_rar5.c,parse_tables,CWE-125,Out-of-bounds Read,
CVE-2023-35827,torvalds/linux,3971442870713de527684398416970cf025b4f89,drivers/net/ethernet/renesas/ravb_main.c,ravb_close,drivers/net/ethernet/renesas/sh_eth.c,sh_eth_set_ringparam,CWE-362,Race Condition,
CVE-2017-7274,radareorg/radare2,7ab66cca5bbdf6cb2d69339ef4f513d95e532dbf,libr/util/r_pkcs7.c,r_pkcs7_parse_cms,libr/util/pkcs7.c,r_pkcs7_parse_spcmessagedigest,CWE-476,Null Pointer Dereference,
CVE-2018-16323,ImageMagick/ImageMagick,216d117f05bff87b9dc4db55a1b1fadb38bcb786,coders/xbm.c,ReadXBMImage,coders/mac.c,ReadMACImage,CWE-200,Uninitialized Use,
CVE-2022-41858,torvalds/linux,ec4eb8a86ade4d22633e1da2a7d85a846b7d1798,drivers/net/slip/slip.c,sl_tx_timeout,drivers/net/hamradio/mkiss.c,ax_xmit,CWE-476,Null Pointer Dereference,
CVE-2020-19488,gpac/gpac,6170024568f4dda310e98ef7508477b425c58d09,src/isomedia/box_code_apple.c,ilst_item_box_read,src/isomedia/hinting.c,gf_isom_hint_rtp_read,CWE-476,Null Pointer Dereference,
CVE-2020-13904,FFmpeg/FFmpeg,6959358683c7533f586c07a766acc5fe9544d8b2,libavformat/hls.c,parse_playlist,libavformat/hlsproto.c,parse_playlist,CWE-416,Use After Free,TP
CVE-2021-4182,wireshark/wireshark,b3215d99cacbcd2613157d10f11b233b35b5d10b,epan/dissectors/file-rfc7468.c,dissect_rfc7468,epan/req_resp_hdrs.c,req_resp_hdrs_do_reassembly,CWE-835,Infinite Loop,FP
CVE-2021-46938,torvalds/linux,8e947c8f4a5620df77e43c9c75310dc510250166,drivers/md/dm-rq.c,dm_mq_init_request_queue,drivers/nvme/host/core.c,nvme_alloc_admin_tag_set,CWE-415,Double Free,
CVE-2019-19947,torvalds/linux,da2311a6385c3b499da2ed5d9be59ce331fa93e9,drivers/net/can/usb/kvaser_usb/kvaser_usb_leaf.c,kvaser_usb_leaf_set_opt_mode,drivers/net/can/usb/kvaser_usb/kvaser_usb_leaf.c,kvaser_usb_leaf_send_simple_cmd,CWE-908,Information Exposure,TP
CVE-2022-3222,gpac/gpac,4e7736d7ec7bf64026daa611da951993bb42fdaf,src/bifs/script_dec.c,SFS_Params,src/bifs/script_dec.c,SFS_Arguments,CWE-674,Recursion Error,
CVE-2024-26598,torvalds/linux,ad362fe07fecf0aba839ff2cc59a3617bd42c33f,arch/arm64/kvm/vgic/vgic-its.c,vgic_its_inject_cached_translation,arch/arm64/kvm/vgic/vgic-its.c,vgic_its_trigger_msi,CWE-416,Unknown,FP
CVE-2024-24476,wireshark/wireshark,108217f4bb1afb8b25fc705c2722b3e328b1ad78,epan/addr_resolv.c,tvb_get_manuf_name_if_known,epan/dissectors/packet-ieee80211.c,add_manuf,CWE-119,Buffer Overflow,FP
CVE-2022-3341,FFmpeg/FFmpeg,9cf652cef49d74afe3d454f27d49eb1a1394951e,libavformat/nutdec.c,nut_read_header,libavformat/nutdec.c,nut_read_timestamp,CWE-476,Null Pointer Dereference,
CVE-2023-0597,torvalds/linux,97e3d26b5e5f371b3ee223d94dd123e6c442ba80,arch/x86/mm/cpu_entry_area.c,setup_cpu_entry_areas,arch/x86/mm/cpu_entry_area.c,setup_cpu_entry_areas,CWE-200,Unknown,
CVE-2022-1973,torvalds/linux,f26967b9f7a830e228bb13fb41bd516ddd9d789d,fs/ntfs3/fslog.c,log_read_rst,fs/ntfs3/fslog.c,log_replay,CWE-416,Use After Free,FP
CVE-2021-46906,torvalds/linux,6be388f4a35d2ce5ef7dbf635a8964a5da7f799f,include/linux/hid.h,hid_report_len,drivers/staging/greybus/hid.c,gb_hid_report_len,CWE-668,Unknown,TP
CVE-2020-27761,ImageMagick/ImageMagick,db5e12e24f1378ce8c93a5c35991dcdd23a67bb0,coders/palm.c,WritePALMImage,MagickCore/quantum-export.c,ExportBGRQuantum,CWE-190,Integer Overflow,
CVE-2016-3183,uclouvain/openjpeg,15f081c89650dccee4aa4ae66f614c3fdb268767,src/bin/jp2/convertbmp.c,imagetobmp,src/lib/openjpip/jp2k_decoder.c,imagetopnm,CWE-125,Out-of-bounds Read,
CVE-2023-51043,torvalds/linux,4e076c73e4f6e90816b30fcd4a0d7ab365087255,drivers/gpu/drm/drm_atomic.c,__drm_atomic_state_free,drivers/gpu/drm/drm_atomic.c,drm_atomic_nonblocking_commit,CWE-416,Use After Free,
CVE-2020-11046,FreeRDP/FreeRDP,ed53cd148f43cbab905eaa0f5308c2bf3c48cc37,libfreerdp/core/update.c,update_read_synchronize,libfreerdp/utils/rdpdr_utils.c,rdpdr_dump_packet,CWE-125,Out-of-bounds Read,
CVE-2024-26765,torvalds/linux,1001db6c42e4012b55e5ee19405490f23e033b5a,arch/loongarch/kernel/smp.c,arch_cpu_idle_dead,arch/loongarch/kernel/smp.c,poll_play_dead,CWE-662,Race Condition,FP
CVE-2022-20132,torvalds/linux,f83baa0cb6cfc92ebaf7f9d3a99d7e34f2e77a8a,drivers/hid/hid-asus.c,asus_probe,drivers/hid/hid-corsair.c,corsair_mouse_report_fixup,CWE-125,Out-of-bounds Read,
CVE-2021-31261,gpac/gpac,cd3738dea038dbd12e603ad48cd7373ae0440f65,src/media_tools/isom_hinter.c,gf_hinter_track_new,applications/mp4box/filedump.c,DumpStsdInfo,CWE-119,Memory Leak,
CVE-2021-44733,torvalds/linux,dfd0743f1d9ea76931510ed150334d571fbab49d,drivers/tee/tee_shm.c,tee_shm_alloc,drivers/misc/fastrpc.c,fastrpc_dmabuf_alloc,CWE-362,Unknown,
CVE-2021-47032,torvalds/linux,7dcf3c04f0aca746517a77433b33d40868ca4749,drivers/net/wireless/mediatek/mt76/mt7915/mac.c,mt7915_txp_skb_unmap,drivers/net/ethernet/3com/3c59x.c,_boomerang_interrupt,CWE-401,Resource Leak,FP
CVE-2022-28073,radareorg/radare2,59a9dfb60acf8b5c0312061cffd9693fc9526053,libr/core/cmd_anal.c,cmd_anal_reg,libr/core/cmd_debug.inc.c,cmd_debug_reg,CWE-416,Use After Free,FP
CVE-2021-47169,torvalds/linux,016002848c82eeb5d460489ce392d91fe18c475c,drivers/tty/serial/rp2.c,rp2_remove,drivers/net/wireless/intersil/p54/p54pci.c,p54p_remove,CWE-476,Null Pointer Dereference,
CVE-2023-52577,torvalds/linux,6af289746a636f71f4c0535a9801774118486c7a,net/dccp/ipv6.c,dccp_v6_err,net/x25/af_x25.c,x25_rx_call_request,CWE-908,Uninitialized Use,
CVE-2021-40490,torvalds/linux,a54c4613dac1500b40e4ab55199f7c51f028e848,fs/ext4/inline.c,ext4_write_inline_data_end,fs/ext4/inline.c,ext4_convert_inline_data_to_extent,CWE-362,Race Condition,
CVE-2021-3610,ImageMagick/ImageMagick,930ff0d1a9bc42925a7856e9ea53f5fc9f318bf3,coders/tiff.c,ReadTIFFImage,coders/tiff.c,ReadTIFFImage,CWE-787,Unknown,
