vul_id,repo,fixed_commit_sha
CVE-2023-27533,curl/curl,538b1e79a6e7b0bb829ab4cecc828d32105d0684
CVE-2023-27534,curl/curl,4e2b52b5f7a3bf50a0f1494155717b02cc1df6d6
CVE-2023-27535,curl/curl,8f4608468b890dce2dad9f91d5607ee7e9c1aba1
CVE-2023-27536,curl/curl,cb49e67303dbafbab1cebf4086e3ec15b7d56ee5
CVE-2023-28319,curl/curl,8e21b1a05f3c0ee098dbcb6c3d84cb61f102a122
CVE-2023-38039,curl/curl,3ee79c1674fd6f99e8efca52cd7510e08b766770
CVE-2023-38546,curl/curl,61275672b46d9abb3285740467b882e22ed75da8
CVE-2023-46218,curl/curl,2b0994c29a721c91c572cff7808c572a24d251eb
CVE-2023-46219,curl/curl,73b65e94f3531179de45c6f3c836a610e3d0a846
CVE-2023-52071,curl/curl,73980f9ace6c7577e7fcab8008bbde8a0a231692
CVE-2024-2004,curl/curl,17d302e56221f5040092db77d4f85086e8a20e0e
CVE-2024-2379,curl/curl,aedbbdf18e689a5eee8dc39600914f5eda6c409c
CVE-2024-2398,curl/curl,deca8039991886a559b67bcd6701db800a5cf764
CVE-2024-2466,curl/curl,3d0fd382a29b95561b90b7ea3e7eb04dfdd43538
CVE-2024-6197,curl/curl,3a537a4db9e65e545ec45b1b5d5575ee09a2569d
CVE-2024-8096,curl/curl,aeb1a281cab13c7ba791cb104e556b20e713941f
OSV-2020-1080,curl/curl,25f962193574e35fe638764c3afb9d25d8a9768b
OSV-2020-389,curl/curl,4d0306c6982ad80be532438265c52c39a55889a0
OSV-2020-600,curl/curl,84ced9389e1a7f576812e0675b37056331c4dbcd
OSV-2021-696,curl/curl,3e820fbf25f38743fd30e0ce96ba9ae34791aa7c
OSV-2022-139,curl/curl,2a1951519e78c1aa404ec0201b9eaeae469d757b
CVE-2015-0294,gnutls/gnutls,6e76e9b9fa845b76b0b9a45f05f4b54a052578ff
CVE-2015-3308,gnutls/gnutls,053ae65403216acdb0a4e78b25ad66ee9f444f02
CVE-2016-7444,gnutls/gnutls,964632f37dfdfb914ebc5e49db4fa29af35b1de9
OSV-2017-62,gnutls/gnutls,0081a51a3df7ec30da22402fe878be61790ab721
CVE-2018-13006,gpac/gpac,bceb03fd2be95097a7b409ea59914f332fb6bc86
CVE-2018-21017,gpac/gpac,d2371b4b204f0a3c0af51ad4e9b491144dd1225c
CVE-2018-7752,gpac/gpac,90dc7f853d31b0a4e9441cba97feccf36d8b69a4
CVE-2019-11222,gpac/gpac,f3698bb1bce62402805c3fda96551a23101a32f9
CVE-2020-11558,gpac/gpac,6063b1a011c3f80cee25daade18154e15e4c058c
CVE-2020-19481,gpac/gpac,2320eb73afba753b39b7147be91f7be7afc0eeb7
CVE-2020-23928,gpac/gpac,8e05648d6b4459facbc783025c5c42d301fef5c3
CVE-2020-23930,gpac/gpac,9eeac00b38348c664dfeae2525bba0cf1bc32349
CVE-2020-25427,gpac/gpac,8e585e623b1d666b4ef736ed609264639cb27701
CVE-2020-35979,gpac/gpac,b15020f54aff24aaeb64b80771472be8e64a7adc
CVE-2020-35980,gpac/gpac,5aba27604d957e960d8069d85ccaf868f8a7b07a
CVE-2020-35982,gpac/gpac,a4eb327049132359cae54b59faec9e2f14c5a619
CVE-2021-29279,gpac/gpac,da69ad1f970a7e17c865eaec9af98cc84df10d5b
CVE-2021-30019,gpac/gpac,22774aa9e62f586319c8f107f5bae950fed900bc
CVE-2021-30199,gpac/gpac,b2db2f99b4c30f96e17b9a14537c776da6cb5dca
CVE-2021-31254,gpac/gpac,8986422c21fbd9a7bf6561cae65aae42077447e8
CVE-2021-31255,gpac/gpac,758135e91e623d7dfe7f6aaad7aeb3f791b7a4e5
CVE-2021-31256,gpac/gpac,2da2f68bffd51d89b1d272d22aa8cc023c1c066e
CVE-2021-31259,gpac/gpac,3b84ffcbacf144ce35650df958432f472b6483f8
CVE-2021-31262,gpac/gpac,b2eab95e07cb5819375a50358d4806a8813b6e50
CVE-2021-32135,gpac/gpac,b8f8b202d4fc23eb0ab4ce71ae96536ca6f5d3f8
CVE-2021-32137,gpac/gpac,328def7d3b93847d64ecb6e9e0399684e57c3eca
CVE-2021-32138,gpac/gpac,289ffce3e0d224d314f5f92a744d5fe35999f20b
CVE-2021-32268,gpac/gpac,388ecce75d05e11fc8496aa4857b91245007d26e
CVE-2021-32437,gpac/gpac,1653f31cf874eb6df964bea88d58d8e9b98b485e
CVE-2021-32440,gpac/gpac,f0ba83717b6e4d7a15a1676d1fe06152e199b011
CVE-2021-33362,gpac/gpac,1273cdc706eeedf8346d4b9faa5b33435056061d
CVE-2021-33364,gpac/gpac,fe5155cf047252d1c4cb91602048bfa682af0ea7
CVE-2021-33365,gpac/gpac,984787de3d414a5f7d43d0b4584d9469dff2a5a5
CVE-2021-33366,gpac/gpac,0a85029d694f992f3631e2f249e4999daee15cbf
CVE-2021-40562,gpac/gpac,5dd71c7201a3e5cf40732d585bfb21c906c171d3
CVE-2021-40563,gpac/gpac,5ce0c906ed8599d218036b18b78e8126a496f137
CVE-2021-40565,gpac/gpac,893fb99b606eebfae46cde151846a980e689039b
CVE-2021-40569,gpac/gpac,b03c9f252526bb42fbd1b87b9f5e339c3cf2390a
CVE-2021-40570,gpac/gpac,04dbf08bff4d61948bab80c3f9096ecc60c7f302
CVE-2021-40572,gpac/gpac,7bb1b4a4dd23c885f9db9f577dfe79ecc5433109
CVE-2021-40575,gpac/gpac,5f2c2a16d30229b6241f02fa28e3d6b810d64858
CVE-2021-40592,gpac/gpac,71460d72ec07df766dab0a4d52687529f3efcf0a
CVE-2022-1172,gpac/gpac,55a183e6b8602369c04ea3836e05436a79fbc7f8
CVE-2022-1441,gpac/gpac,3dbe11b37d65c8472faf0654410068e5500b3adb
CVE-2022-29340,gpac/gpac,37592ad86c6ca934d34740012213e467acc4a3b0
CVE-2022-3178,gpac/gpac,77510778516803b7f7402d7423c6d6bef50254c3
CVE-2022-3222,gpac/gpac,4e7736d7ec7bf64026daa611da951993bb42fdaf
CVE-2023-0358,gpac/gpac,9971fb125cf91cefd081a080c417b90bbe4a467b
CVE-2023-0760,gpac/gpac,ea7395f39f601a7750d48d606e9d10ea0b7beefe
CVE-2023-0770,gpac/gpac,c31941822ee275a35bc148382bafef1c53ec1c26
CVE-2023-0817,gpac/gpac,be9f8d395bbd196e3812e9cd80708f06bcc206f7
CVE-2023-0818,gpac/gpac,377ab25f3e502db2934a9cf4b54739e1c89a02ff
CVE-2023-0819,gpac/gpac,d067ab3ccdeaa340e8c045a0fd5bcfc22b809e8f
CVE-2023-0841,gpac/gpac,851560e3dc8155d45ace4b0d77421f241ed71dc4
CVE-2023-0866,gpac/gpac,b964fe4226f1424cf676d5822ef898b6b01f5937
CVE-2023-1655,gpac/gpac,e7f96c2d3774e4ea25f952bcdf55af1dd6e919f4
CVE-2023-23145,gpac/gpac,4ade98128cbc41d5115b97a41ca2e59529c8dd5f
CVE-2023-2837,gpac/gpac,6f28c4cd607d83ce381f9b4a9f8101ca1e79c611
CVE-2023-2840,gpac/gpac,ba59206b3225f0e8e95a27eff41cb1c49ddf9a37
CVE-2023-3012,gpac/gpac,53387aa86c1af1228d0fa57c67f9c7330716d5a7
CVE-2023-3291,gpac/gpac,6a748ccc3f76ff10e3ae43014967ea4b0c088aaf
CVE-2023-4678,gpac/gpac,4607052c482a51dbdacfe1ade10645c181d07b07
CVE-2023-4679,gpac/gpac,b68b3f0bf5c366e003221d78fd663a1d5514a876
CVE-2023-4681,gpac/gpac,4bac19ad854159b21ba70d8ab7c4e1cd1db8ea1c
CVE-2023-4682,gpac/gpac,b1042c3eefca87c4bc32afb404ed6518d693e5be
CVE-2023-46927,gpac/gpac,a7b467b151d9b54badbc4dd71e7a366b7c391817
CVE-2023-46931,gpac/gpac,671976fccc971b3dff8d3dcf6ebd600472ca64bf
CVE-2023-4720,gpac/gpac,e396648e48c57e2d53988d3fd4465b068b96c89a
CVE-2023-4754,gpac/gpac,7e2e92feb1b30fac1d659f6620d743b5a188ffe0
CVE-2023-4755,gpac/gpac,895ac12da168435eb8db3f96978ffa4c69d66c3a
CVE-2023-48011,gpac/gpac,c70f49dda4946d6db6aa55588f6a756b76bd84ea
CVE-2023-48013,gpac/gpac,cd8a95c1efb8f5bfc950b86c2ef77b4c76f6b893
CVE-2023-48014,gpac/gpac,66abf0887c89c29a484d9e65e70882794e9e3a1b
CVE-2023-5377,gpac/gpac,8e9d6b38c036a97020c462ad48e1132e0ddc57ce
CVE-2023-5520,gpac/gpac,5692dc729491805e0e5f55c21d50ba1e6b19e88e
CVE-2023-5586,gpac/gpac,ca1b48f0abe71bf81a58995d7d75dc27f5a17ddc
CVE-2023-5998,gpac/gpac,db74835944548fc3bdf03121b0e012373bdebb3e
CVE-2024-0322,gpac/gpac,092904b80edbc4dce315684a59cc3184c45c1b70
CVE-2024-6061,gpac/gpac,20c0f29139a82779b86453ce7f68d0681ec7624c
OSV-2024-1029,gpac/gpac,deb5bc655ebb6dbd63653e159a260a8a2c8c13de
OSV-2024-627,gpac/gpac,2ea39f5e8561ebcb74304c55fc6071fbb3dc0a42
OSV-2024-68,gpac/gpac,58449f859fed66444122465519f03bc3fcc97382
OSV-2024-951,gpac/gpac,7ff782d744c6e8e996f5a702842437d4ff637f55
CVE-2018-8828,kamailio/kamailio,e1d8008a09d9390ebaf698abe8909e10dfec4097
CVE-2020-27507,kamailio/kamailio,ada3701d22b1fd579f06b4f54fa695fa988e685f
OSV-2021-1195,kamailio/kamailio,20db418f1e35f31d7a90d7cabbd22ae989b7266c
OSV-2021-1202,kamailio/kamailio,17a2eec2a8e47939782c1352ddb0fa4d3e73f9d8
OSV-2021-1221,kamailio/kamailio,1d3fde1205440296c1d6a54feee5a9d637055bee
OSV-2021-1300,kamailio/kamailio,63ecb827631189d27da6a85d41149985d95fc479
OSV-2024-1200,kamailio/kamailio,e650ace5948c76ea2d8eb7eaeebb5c349970447d
OSV-2024-1427,kamailio/kamailio,9c44aec667fc3c088612dd31935bce2eb082812d
CVE-2016-1541,libarchive/libarchive,d0331e8e5b05b475f20b1f3101fe1ad772d7e7e7
CVE-2016-4302,libarchive/libarchive,05caadc7eedbef471ac9610809ba683f0c698700
CVE-2016-4809,libarchive/libarchive,fd7e0c02e272913a0a8b6d492c7260dfca0b1408
CVE-2016-5844,libarchive/libarchive,3ad08e01b4d253c66ae56414886089684155af22
CVE-2016-7166,libarchive/libarchive,6e06b1c89dd0d16f74894eac4cfc1327a06ee4a0
CVE-2017-5601,libarchive/libarchive,98dcbbf0bf4854bf987557e55e55fff7abbf3ea9
CVE-2018-1000878,libarchive/libarchive,bfcfe6f04ed20db2504db8a254d1f40a1d84eb28
CVE-2018-1000880,libarchive/libarchive,9c84b7426660c09c18cc349f6d70b5f8168b5680
CVE-2019-1000020,libarchive/libarchive,8312eaa576014cd9b965012af51bc1f967b12423
CVE-2019-18408,libarchive/libarchive,b8592ecba2f9e451e1f5cb7ab6dcee8b8e7b3f60
CVE-2020-21674,libarchive/libarchive,4f085eea879e2be745f4d9bf57e8513ae48157f4
CVE-2020-9308,libarchive/libarchive,94821008d6eea81e315c5881cdf739202961040a
CVE-2021-23177,libarchive/libarchive,fba4f123cc456d2b2538f811bb831483bf336bad
CVE-2024-37407,libarchive/libarchive,b6a979481b7d77c12fa17bbed94576b63bbcb0c0
OSV-2018-125,libarchive/libarchive,4bc5892128a042780f167ac35aa72f63c426f3b7
OSV-2018-160,libarchive/libarchive,b52dd6c9e4ef7cf95c2a6ae5ab7ccac7f6d462a1
OSV-2018-68,libarchive/libarchive,3614747af54e60229a2bf11e8f40e1b975cc9ae6
OSV-2020-2324,libarchive/libarchive,56c920eab3352f7877ee0cf9e472c1ab376c7e3e
OSV-2020-273,libarchive/libarchive,c9267d665c30fa78023bd70b8e9c6f02450777e2
OSV-2020-372,libarchive/libarchive,39736c43bd7374beedb372aa300ecf36c9fc4733
OSV-2020-483,libarchive/libarchive,6af08cff8e07824530b4ebef2689fc6cc60c4d03
OSV-2020-487,libarchive/libarchive,47bb8187d3ef2d49ee8c7841cb2872b3cfa1f6f7
OSV-2020-506,libarchive/libarchive,2fce6f81cc59144bf4f2f66f7620233d609b41ef
OSV-2020-543,libarchive/libarchive,9950d89616d31fe2d83f5134d357560c423794ee
OSV-2020-628,libarchive/libarchive,b625b17e6fd6e89b2f54236b402ccd3722ace2bb
OSV-2022-1193,libarchive/libarchive,45c728b00dce4af6b7f0603df0a0af4bafe6f2ad
OSV-2022-13,libarchive/libarchive,52efa50c69653029687bfc545703b7340b7a51e2
OSV-2022-299,libarchive/libarchive,db714553712debbc447383f735e022031dc13127
CVE-2017-15931,radareorg/radare2,c6d0076c924891ad9948a62d89d0bcdaf965f0cd
CVE-2017-15932,radareorg/radare2,44ded3ff35b8264f54b5a900cab32ec489d9e5b9
CVE-2017-16357,radareorg/radare2,0b973e28166636e0ff1fad80baa0385c9c09c53a
CVE-2017-16358,radareorg/radare2,d31c4d3cbdbe01ea3ded16a584de94149ecd31d9
CVE-2017-6194,radareorg/radare2,72794dc3523bbd5bb370de3c5857cb736c387e18
CVE-2017-6319,radareorg/radare2,ad55822430a03fe075221b543efb434567e9e431
CVE-2017-7274,radareorg/radare2,7ab66cca5bbdf6cb2d69339ef4f513d95e532dbf
CVE-2017-7854,radareorg/radare2,d2632f6483a3ceb5d8e0a5fb11142c51c43978b4
CVE-2017-9520,radareorg/radare2,f85bc674b2a2256a364fe796351bc1971e106005
CVE-2018-11380,radareorg/radare2,60208765887f5f008b3b9a883f3addc8bdb9c134
CVE-2018-11383,radareorg/radare2,9d348bcc2c4bbd3805e7eec97b594be9febbdf9a
CVE-2018-11384,radareorg/radare2,77c47cf873dd55b396da60baa2ca83bbd39e4add
CVE-2018-12320,radareorg/radare2,90b71c017a7fa9732fe45fd21b245ee051b1f548
CVE-2018-12321,radareorg/radare2,224e6bc13fa353dd3b7f7a2334588f1c4229e58d
CVE-2018-12322,radareorg/radare2,bbb4af56003c1afdad67af0c4339267ca38b1017
CVE-2018-19843,radareorg/radare2,f17bfd9f1da05f30f23a4dd05e9d2363e1406948
CVE-2018-20455,radareorg/radare2,9b46d38dd3c4de6048a488b655c7319f845af185
CVE-2018-20457,radareorg/radare2,e5c14c167b0dcf0a53d76bd50bacbbcc0dfc1ae7
CVE-2018-20458,radareorg/radare2,30f4c7b52a4e2dc0d0b1bae487d90f5437c69d19
CVE-2018-20460,radareorg/radare2,df167c7db545953bb7f71c72e98e7a3ca0c793bf
CVE-2020-27793,radareorg/radare2,ced0223c7a1b3b5344af315715cd28fe7c0d9ebc
CVE-2020-27795,radareorg/radare2,4d3811681a80f92a53e795f6a64c4b0fc2c8dd22
CVE-2021-32495,radareorg/radare2,5e16e2d1c9fe245e4c17005d779fde91ec0b9c05
CVE-2022-0419,radareorg/radare2,feaa4e7f7399c51ee6f52deb84dc3f795b4035d6
CVE-2022-0476,radareorg/radare2,27fe8031782d3a06c3998eaa94354867864f9f1b
CVE-2022-0712,radareorg/radare2,515e592b9bea0612bc63d8e93239ff35bcf645c7
CVE-2022-0713,radareorg/radare2,a35f89f86ed12161af09330e92e5a213014e46a1
CVE-2022-0849,radareorg/radare2,10517e3ff0e609697eb8cde60ec8dc999ee5ea24
CVE-2022-1052,radareorg/radare2,0052500c1ed5bf8263b26b9fd7773dbdc6f170c4
CVE-2022-1240,radareorg/radare2,ca8d8b39f3e34a4fd943270330b80f1148129de4
CVE-2022-1283,radareorg/radare2,18d1d064bf599a255d55f09fca3104776fc34a67
CVE-2022-1284,radareorg/radare2,64a82e284dddabaeb549228380103b57dead32a6
CVE-2022-1297,radareorg/radare2,0a557045476a2969c7079aec9eeb29d02f2809c6
CVE-2022-1382,radareorg/radare2,48f0ea79f99174fb0a62cb2354e13496ce5b7c44
CVE-2022-1809,radareorg/radare2,919e3ac1a13f753c73e7a8e8d8bb4a143218732d
CVE-2022-1899,radareorg/radare2,193f4fe01d7f626e2ea937450f2e0c4604420e9d
CVE-2022-28069,radareorg/radare2,49b0cebfdf0db9704e36f8a5533f1df6d3e2ed3a
CVE-2022-28070,radareorg/radare2,4aff1bb00224de4f5bc118f987dfd5d2fe3450d0
CVE-2022-28071,radareorg/radare2,65448811e5b9582a19cf631e03cfcaa025a92ef5
CVE-2022-4843,radareorg/radare2,842f809d4ec6a12af2906f948657281c9ebc8a24
CVE-2023-1605,radareorg/radare2,508a6307045441defd1bef0999a1f7052097613f
CVE-2023-27114,radareorg/radare2,a15067a8eaa836bcc24b0882712c14d1baa66509
CVE-2023-47016,radareorg/radare2,40c9f50e127be80b9d816bce2ab2ee790831aefd
CVE-2023-5686,radareorg/radare2,1bdda93e348c160c84e30da3637acef26d0348de
CVE-2024-29645,radareorg/radare2,72bf3a486fa851797aa21887a40ba0e3d3a6d620
OSV-2018-148,radareorg/radare2,a6a04332f86ff190058b358b4f89b9fa482567f8
OSV-2018-194,radareorg/radare2,5783cf42c40aaed9b9180ae7069c7a60ea86dc45
OSV-2018-201,radareorg/radare2,533da1306534ece22d67eaa3c32e46b717cd9199
OSV-2020-1076,radareorg/radare2,4886aa9f90eae0360f9e3d4714167a8a25983249
OSV-2020-1094,radareorg/radare2,45a2f03199e2cef792f3a1f621bb2df408bf7a03
OSV-2020-133,radareorg/radare2,941245d871e27ffc879a9ca6f25e3b39efec376a
OSV-2020-160,radareorg/radare2,78de31fe69a600c035dbce373b9f2f62ea2af6de
OSV-2020-317,radareorg/radare2,7d30ff52fc1be6f9698b166107b8981eab6ec7ba
OSV-2020-357,radareorg/radare2,55ec5cc1938fba3c506e87c5314630f1f0736a15
OSV-2020-393,radareorg/radare2,9f840c6306b853e98eab75ed2fa9522f7e2dae98
OSV-2020-399,radareorg/radare2,5d65cbe1f7d677a22c0fca593dcae1aebf8cf35b
OSV-2020-441,radareorg/radare2,67d531dce9df1630387a870833cfdb6cd707ee9c
OSV-2020-490,radareorg/radare2,149cb3587e4cd3928f8f56553ecfeaac15452585
OSV-2020-523,radareorg/radare2,0e7b37601a2011c9b11112566e2d8f1b2611986d
OSV-2020-533,radareorg/radare2,c10df533f658e068cfcadbf400c65b9dd579040a
OSV-2020-560,radareorg/radare2,d7fd30df8ef0f1a9081863b91a0197f26408dc6b
OSV-2020-64,radareorg/radare2,97f2d9cf5cdaee655e5a5527c78f42715b61ad51
OSV-2020-642,radareorg/radare2,56f5eaf18ed51fbf279a1911224be9863e8e4285
OSV-2020-7,radareorg/radare2,ee9025c9170c15dea5e68d4d5179d41e78868493
OSV-2020-722,radareorg/radare2,2ec8d3c9f2103c7da8bcb7d864db000b9e93a05a
OSV-2022-1087,radareorg/radare2,84d659656d67bb1426f0106ce879c2fc36869e5d
OSV-2022-1110,radareorg/radare2,0f2952ea080596fc51f484aca4cdc7efb59af59d
OSV-2022-383,radareorg/radare2,3a9ba748f2bee9d3950346dac0753145809e4abc
OSV-2023-605,radareorg/radare2,aa72538816ef107736b5f2150a9fbba05542b2fa
OSV-2023-623,radareorg/radare2,85b4fa4f96db8d1c4fc4315fed93b624e3b1cade
OSV-2023-989,radareorg/radare2,a9d18eb4229893fabd9c40ebdb00d7466d9ab401
CVE-2010-5332,torvalds/linux,0926f91083f34d047abc74f1ca4fa6a9c161f7db
CVE-2013-3224,torvalds/linux,4683f42fde3977bdb4e8a09622788cc8b5313778
CVE-2015-0239,torvalds/linux,f3747379accba8e95d70cec0eae0582c8c182050
CVE-2015-0275,torvalds/linux,0f2af21aae11972fa924374ddcf52e88347cf5a8
CVE-2015-1350,torvalds/linux,030b533c4fd4d2ec3402363323de4bb2983c9cee
CVE-2015-1420,torvalds/linux,161f873b89136eb1e69477c847d5a5033239d9ba
CVE-2015-1421,torvalds/linux,600ddd6825543962fb807884169e57b580dba208
CVE-2015-1573,torvalds/linux,a2f18db0c68fec96631c10cad9384c196e9008ac
CVE-2015-1805,torvalds/linux,f0d1bec9d58d4c038d0ac958c9af82be6eb18045
CVE-2015-2150,torvalds/linux,af6fc858a35b90e89ea7a7ee58e66628c55c776b
CVE-2015-2672,torvalds/linux,06c8173eb92bbfc03a0fe8bb64315857d0badd06
CVE-2015-2686,torvalds/linux,4de930efc23b92ddf88ce91c405ee645fe6e27ea
CVE-2015-3212,torvalds/linux,2d45a02d0166caf2627fe91897c6ffc3b19514c4
CVE-2015-3214,torvalds/linux,ee73f656a604d5aa9df86a97102e4e462dd79924
CVE-2015-3288,torvalds/linux,6b7339f4c31ad69c8e9c0b2859276e22cf72176d
CVE-2015-3331,torvalds/linux,ccfe8c3f7e52ae83155cb038753f4c75b774ca8a
CVE-2015-3636,torvalds/linux,a134f083e79fb4c3d0a925691e732c56911b4326
CVE-2015-4170,torvalds/linux,cf872776fc84128bb779ce2b83a37c884c3203ae
CVE-2015-4177,torvalds/linux,cd4a40174b71acd021877341684d8bb1dc8ea4ae
CVE-2015-4178,torvalds/linux,820f9f147dcce2602eefd9b575bbbd9ea14f0953
CVE-2015-4692,torvalds/linux,ce40cd3fc7fa40a6119e5fe6c0f2bc0eb4541009
CVE-2015-5156,torvalds/linux,48900cb6af4282fa0fb6ff4d72a81aa3dadb5c39
CVE-2015-5307,torvalds/linux,54a20552e1eae07aa240fa370a0293e006b5faed
CVE-2015-5327,torvalds/linux,cc25b994acfbc901429da682d0f73c190e960206
CVE-2015-5706,torvalds/linux,f15133df088ecadd141ea1907f2c96df67c729f0
CVE-2015-5707,torvalds/linux,451a2886b6bf90e2fb378f7c46c655450fb96e81
CVE-2015-6252,torvalds/linux,7932c0bd7740f4cd2aa168d3ce0199e7af7d72d5
CVE-2015-7509,torvalds/linux,c9b92530a723ac5ef8e352885a1862b18f31b2f5
CVE-2015-7513,torvalds/linux,0185604c2d82c560dab2f2933a18f797e74ab5a8
CVE-2015-7515,torvalds/linux,8e20cf2bce122ce9262d6034ee5d5b76fbb92f96
CVE-2015-7550,torvalds/linux,b4a1b4f5047e4f54e194681125c74c0aa64d637d
CVE-2015-7566,torvalds/linux,cb3232138e37129e88240a98a1d2aba2187ff57c
CVE-2015-7613,torvalds/linux,b9a532277938798b53178d5a66af6e2915cb27cf
CVE-2015-7799,torvalds/linux,0baa57d8dc32db78369d8b5176ef56c5e2e18ab3
CVE-2015-7872,torvalds/linux,f05819df10d7b09f6d1eb6f8534a8f68e5a4fe61
CVE-2015-7884,torvalds/linux,eda98796aff0d9bf41094b06811f5def3b4c333c
CVE-2015-8539,torvalds/linux,096fe9eaea40a17e125569f9e657e34cdb6d73bd
CVE-2015-8551,torvalds/linux,56441f3c8e5bd45aab10dd9f8c505dd4bec03b0d
CVE-2015-8553,torvalds/linux,408fb0e5aa7fda0059db282ff58c3b2a4278baa0
CVE-2015-8569,torvalds/linux,09ccfd238e5a0e670d8178cf50180ea81ae09ae1
CVE-2015-8575,torvalds/linux,5233252fce714053f0151680933571a2da9cbfb4
CVE-2015-8709,torvalds/linux,bfedb589252c01fa505ac9f6f2a3d5d68d707ef4
CVE-2015-8767,torvalds/linux,635682a14427d241bab7bbdeebb48a7d7b91638e
CVE-2015-8787,torvalds/linux,94f9cd81436c85d8c3a318ba92e236ede73752fc
CVE-2015-8812,torvalds/linux,67f1aee6f45059fd6b0f5b0ecb2c97ad0451f6b3
CVE-2015-8830,torvalds/linux,4c185ce06dca14f5cea192f5a2c981ef50663f2b
CVE-2015-8950,torvalds/linux,6829e274a623187c24f7cfc0e3d35f25d087fcc5
CVE-2015-8961,torvalds/linux,6934da9238da947628be83635e365df41064b09b
CVE-2015-8962,torvalds/linux,f3951a3709ff50990bf3e188c27d346792103432
CVE-2015-8963,torvalds/linux,12ca6ad2e3a896256f086497a7c7406a547ee373
CVE-2015-8964,torvalds/linux,dd42bf1197144ede075a9d4793123f7689e164bc
CVE-2015-8966,torvalds/linux,76cc404bfdc0d419c720de4daaf2584542734f42
CVE-2015-9004,torvalds/linux,c3c87e770458aa004bd7ed3f29945ff436fd6511
CVE-2015-9289,torvalds/linux,1fa2337a315a2448c5434f41e00d56b01a22283c
CVE-2016-0617,torvalds/linux,9aacdd354d197ad64685941b36d28ea20ab88757
CVE-2016-0723,torvalds/linux,5c17c861a357e9458001f021a7afa7aab9937439
CVE-2016-0728,torvalds/linux,23567fd052a9abb6d67fe8e7a9ccdd9800a540f2
CVE-2016-0758,torvalds/linux,23c8a812dc3c621009e4f0e5342aa4e2ede1ceaa
CVE-2016-10147,torvalds/linux,48a992727d82cb7db076fa15d372178743b1f4cd
CVE-2016-10154,torvalds/linux,06deeec77a5a689cc94b21a8a91a76e42176685d
CVE-2016-10200,torvalds/linux,32c231164b762dddefa13af5a0101032c70b50ef
CVE-2016-10208,torvalds/linux,3a4b77cd47bb837b8557595ec7425f281f2ca1fe
CVE-2016-10229,torvalds/linux,197c949e7798fbf28cfadc69d9ca0c2abbf93191
CVE-2016-10741,torvalds/linux,04197b341f23b908193308b8d63d17ff23232598
CVE-2016-10764,torvalds/linux,193e87143c290ec16838f5368adc0e0bc94eb931
CVE-2016-10905,torvalds/linux,36e4ad0316c017d5b271378ed9a1c9a4b77fab5f
CVE-2016-10906,torvalds/linux,c278c253f3d992c6994d08aa0efb2b6806ca396f
CVE-2016-1237,torvalds/linux,485e71e8fb6356c08c7fc6bcce4bf02c9a9a663f
CVE-2016-1575,torvalds/linux,cf9a6784f7c1b5ee2b9159a1246e327c331c5697
CVE-2016-2069,torvalds/linux,71b3c126e61177eb693423f2e18a1914205b165e
CVE-2016-2070,torvalds/linux,8b8a321ff72c785ed5e8b4cf6eda20b35d427390
CVE-2016-2085,torvalds/linux,613317bd212c585c20796c10afe5daaa95d4b0a1
CVE-2016-2184,torvalds/linux,0f886ca12765d20124bd06291c82951fd49a33be
CVE-2016-2185,torvalds/linux,950336ba3e4a1ffd2ca60d29f6ef386dd2c7351d
CVE-2016-2186,torvalds/linux,9c6ba456711687b794dcf285856fc14e2c76074f
CVE-2016-2187,torvalds/linux,162f98dea487206d9ab79fc12ed64700667a894d
CVE-2016-2188,torvalds/linux,b7321e81fc369abe353cf094d4f0dc2fe11ab95f
CVE-2016-2544,torvalds/linux,3567eb6af614dac436c4b16a8d426f9faed639b3
CVE-2016-3955,torvalds/linux,b348d7dddb6c4fbfc810b7a0626e8ec9e29f7cbb
CVE-2017-12168,torvalds/linux,9e3f7a29694049edd728e2400ab57ad7553e5aa9
CVE-2017-16527,torvalds/linux,124751d5e63c823092060074bd0abaae61aaa9c4
CVE-2017-18241,torvalds/linux,d4fdf8ba0e5808ba9ad6b44337783bd9935e0982
CVE-2017-5972,torvalds/linux,e994b2f0fb9229aeff5eea9541320bd7b2ca8714
CVE-2019-19036,torvalds/linux,62fdaa52a3d00a875da771719b6dc537ca79fce1
CVE-2019-9444,torvalds/linux,ad67b74d2469d9b82aaa572d76474c95bc484d57
CVE-2020-0009,torvalds/linux,6d67b0290b4b84c477e6a2fc6e005e174d3c7786
CVE-2020-0041,torvalds/linux,16981742717b04644a41052570fb502682a315d2
CVE-2020-0067,torvalds/linux,688078e7f36c293dae25b338ddc9e0a2790f6e06
CVE-2020-0110,torvalds/linux,6fcca0fa48118e6d63733eb4644c6cd880c15b8f
CVE-2020-0255,torvalds/linux,fb73974172ffaaf57a7c42f35424d9aece1a5af6
CVE-2020-0305,torvalds/linux,68faa679b8be1a74e6663c21c3a9d25d32f1c079
CVE-2020-0404,torvalds/linux,68035c80e129c4cfec659aac4180354530b26527
CVE-2020-0423,torvalds/linux,f3277cbfba763cd2826396521b9296de67cf1bbc
CVE-2020-0427,torvalds/linux,be4c60b563edee3712d392aaeb0943a768df7023
CVE-2020-0429,torvalds/linux,b228a94066406b6c456321d69643b0d7ce11cfa6
CVE-2020-0431,torvalds/linux,4f3882177240a1f55e45a3d241d3121341bead78
