vul_id,repo,fixed_commit_sha
CVE-2024-23196,torvalds/linux,1f4a08fed450db87fbb5ff5105354158bdbe1a22
CVE-2024-24861,torvalds/linux,36d503ad547d1c75758a6fcdbec2806f1b6aeb41
CVE-2024-26583,torvalds/linux,aec7961916f3f9e88766e2688992da6980f11b8d
CVE-2024-26584,torvalds/linux,8590541473188741055d27b955db0777569438e3
CVE-2024-26598,torvalds/linux,ad362fe07fecf0aba839ff2cc59a3617bd42c33f
CVE-2024-26607,torvalds/linux,08ac6f132dd77e40f786d8af51140c96c6d739c9
CVE-2024-26611,torvalds/linux,c5114710c8ce86b8317e9b448f4fd15c711c2a82
CVE-2024-26614,torvalds/linux,198bc90e0e734e5f98c3d2833e8390cac3df61b2
CVE-2024-26636,torvalds/linux,dad555c816a50c6a6a8a86be1f9177673918c647
CVE-2024-26637,torvalds/linux,556857aa1d0855aba02b1c63bc52b91ec63fc2cc
CVE-2024-26638,torvalds/linux,78fbb92af27d0982634116c7a31065f24d092826
CVE-2024-26641,torvalds/linux,8d975c15c0cd744000ca386247432d57b21f9df0
CVE-2024-26648,torvalds/linux,7073934f5d73f8b53308963cee36f0d389ea857c
CVE-2024-26653,torvalds/linux,7c9631969287a5366bc8e39cd5abff154b35fb80
CVE-2024-26655,torvalds/linux,5b4cdd9c5676559b8a7c944ac5269b914b8c0bb8
CVE-2024-26673,torvalds/linux,8059918a1377f2f1fff06af4f5a4ed3d5acd6bc4
CVE-2024-26679,torvalds/linux,eef00a82c568944f113f2de738156ac591bbd5cd
CVE-2024-26683,torvalds/linux,177fbbcb4ed6b306c1626a277fac3fb1c495a4c7
CVE-2024-26686,torvalds/linux,7601df8031fd67310af891897ef6cc0df4209305
CVE-2024-26696,torvalds/linux,38296afe3c6ee07319e01bb249aa4bb47c07b534
CVE-2024-26707,torvalds/linux,37e8c97e539015637cb920d3e6f1e404f707a06e
CVE-2024-26718,torvalds/linux,0a9bab391e336489169b95cb0d4553d921302189
CVE-2024-26720,torvalds/linux,9319b647902cbd5cc884ac08a8a6d54ce111fc78
CVE-2024-26724,torvalds/linux,aa1eec2f546f2afa8c98ec41e5d8ee488165d685
CVE-2024-26728,torvalds/linux,9671761792156f2339627918bafcd713a8a6f777
CVE-2024-26733,torvalds/linux,a7d6027790acea24446ddd6632d394096c0f4667
CVE-2024-26738,torvalds/linux,a5c57fd2e9bd1c8ea8613a8f94fd0be5eccbf321
CVE-2024-26759,torvalds/linux,13ddaf26be324a7f951891ecd9ccd04466d27458
CVE-2024-26769,torvalds/linux,710c69dbaccdac312e32931abcb8499c1525d397
CVE-2016-5157,uclouvain/openjpeg,e078172b1c3f98d2219c37076b238fb759c751ea
CVE-2018-21010,uclouvain/openjpeg,2e5ab1d9987831c981ff05862e8ccf1381ed58ea
CVE-2024-56826,uclouvain/openjpeg,e492644fbded4c820ca55b5e50e598d346e850e8
OSV-2017-22,uclouvain/openjpeg,28094e1ebfa420f9a0bdc7a11b8d4ee5f154db35
OSV-2017-35,uclouvain/openjpeg,a55c024fc6b917a409b85aeafd7326421c4aea34
OSV-2017-61,uclouvain/openjpeg,cc893a4ebfaf8c42cf1221ac82c83df91e77340b
CVE-2020-9428,wireshark/wireshark,9fe2de783dbcbe74144678d60a4e3923367044b2
