vul_id,repo,fixed_commit_sha,patch_file_path,patch_func_name,target_file_path,target_func_name,judgement
CVE-2022-29156,linux,,,,drivers/infiniband/ulp/rtrs/rtrs-clt-sysfs.c,max_reconnect_attempts_store,
CVE-2022-29156,linux,,,,drivers/infiniband/ulp/rtrs/rtrs-clt.c,alloc_clt,FP
CVE-2022-29156,linux,,,,drivers/infiniband/ulp/rtrs/rtrs-clt.c,alloc_clt,FP
CVE-2022-29156,linux,,,,drivers/infiniband/ulp/rtrs/rtrs-srv.c,rtrs_srv_dev_release,
CVE-2022-29156,linux,,,,drivers/input/input.c,input_add_uevent_modalias_var,
CVE-2022-29156,linux,,,,drivers/input/mouse/amimouse.c,amimouse_open,
CVE-2022-29156,linux,,,,drivers/media/i2c/ccs/ccs-data.c,__ccs_data_parse,
CVE-2022-29156,linux,,,,drivers/media/i2c/ccs/ccs-data.c,ccs_data_parse_reg_rules,
CVE-2022-29156,linux,,,,drivers/media/i2c/ccs/ccs-data.c,ccs_data_parse_rules,
CVE-2022-29156,linux,,,,drivers/media/platform/chips-media/coda/coda-common.c,coda_probe,
CVE-2022-29156,linux,,,,drivers/media/platform/samsung/s5p-mfc/s5p_mfc.c,s5p_mfc_handle_seq_done,
CVE-2022-29156,linux,,,,drivers/media/platform/synopsys/hdmirx/snps_hdmirx.c,hdmirx_parse_dt,
CVE-2022-29156,linux,,,,drivers/media/platform/ti/vpe/vpe.c,vpe_probe,
CVE-2022-29156,linux,,,,drivers/media/usb/as102/as102_usb_drv.c,as102_submit_urb_stream,
CVE-2022-29156,linux,,,,drivers/media/usb/au0828/au0828-dvb.c,start_urb_transfer,
CVE-2022-29156,linux,,,,drivers/memstick/core/memstick.c,memstick_bus_match,
CVE-2022-29156,linux,,,,drivers/memstick/core/memstick.c,memstick_device_probe,
CVE-2022-29156,linux,,,,drivers/memstick/core/memstick.c,memstick_device_remove,
CVE-2022-29156,linux,,,,drivers/memstick/core/memstick.c,memstick_device_resume,
CVE-2022-29156,linux,,,,drivers/memstick/core/memstick.c,memstick_device_suspend,
CVE-2022-29156,linux,,,,drivers/memstick/core/memstick.c,memstick_free,
CVE-2022-29156,linux,,,,drivers/memstick/core/memstick.c,memstick_free_card,
CVE-2022-29156,linux,,,,drivers/memstick/core/memstick.c,memstick_uevent,
CVE-2022-29156,linux,,,,drivers/mmc/host/sdhci-of-arasan.c,sdhci_arasan_register_sdclk,
CVE-2022-29156,linux,,,,drivers/mtd/devices/block2mtd.c,add_device,
CVE-2022-29156,linux,,,,drivers/mtd/nand/raw/marvell_nand.c,marvell_nfc_init_dma,
CVE-2022-29156,linux,,,,drivers/net/can/c_can/c_can_main.c,c_can_open,
CVE-2022-29156,linux,,,,drivers/net/can/ctucanfd/ctucanfd_platform.c,ctucan_platform_set_drvdata,
CVE-2022-29156,linux,,,,drivers/net/can/m_can/m_can.c,m_can_open,
CVE-2022-29156,linux,,,,drivers/net/can/usb/etas_es58x/es58x_core.c,es58x_init_es58x_dev,
CVE-2022-29156,linux,,,,drivers/net/ethernet/amazon/ena/ena_devlink.c,ena_devlink_alloc,
CVE-2022-29156,linux,,,,drivers/net/ethernet/ibm/emac/core.c,emac_probe,
CVE-2022-29156,linux,,,,drivers/net/ethernet/intel/ice/devlink/devlink.c,ice_allocate_sf,
CVE-2022-29156,linux,,,,drivers/net/ethernet/marvell/prestera/prestera_router.c,prestera_util_kern_n_is_reachable,
CVE-2022-29156,linux,,,,drivers/net/ethernet/mellanox/mlx5/core/devlink.c,mlx5_devlink_alloc,
CVE-2022-29156,linux,,,,drivers/net/ethernet/mellanox/mlx5/core/health.c,mlx5_fw_reporters_create,
CVE-2022-29156,linux,,,,drivers/net/ethernet/mellanox/mlxsw/spectrum.c,mlxsw_sp_netdevice_port_upper_event,
CVE-2022-29156,linux,,,,drivers/net/ethernet/microsoft/mana/mana_en.c,mana_alloc_rx_wqe,
CVE-2022-29156,linux,,,,drivers/net/ethernet/natsemi/sonic.c,sonic_rx,
CVE-2022-29156,linux,,,,drivers/net/fddi/defxx.c,dfx_open,
CVE-2022-29156,linux,,,,drivers/net/usb/ipheth.c,ipheth_rx_submit,
CVE-2022-29156,linux,,,,drivers/net/usb/ipheth.c,ipheth_tx,
CVE-2022-29156,linux,,,,drivers/net/wireless/mediatek/mt76/mt7996/pci.c,mt7996_pci_probe,
CVE-2022-29156,linux,,,,drivers/platform/x86/toshiba_acpi.c,toshiba_acpi_setup_wwan_rfkill,
CVE-2022-29156,linux,,,,drivers/rtc/rtc-tps6594.c,tps6594_rtc_probe,
CVE-2022-29156,linux,,,,drivers/scsi/bfa/bfad.c,bfad_vport_create,
CVE-2022-29156,linux,,,,drivers/scsi/bnx2fc/bnx2fc_fcoe.c,bnx2fc_ulp_exit,
CVE-2022-29156,linux,,,,drivers/soc/fsl/qbman/bman_ccsr.c,fsl_bman_probe,
CVE-2022-29156,linux,,,,drivers/soc/fsl/qbman/qman_ccsr.c,fsl_qman_probe,
CVE-2022-29156,linux,,,,drivers/soc/qcom/rmtfs_mem.c,qcom_rmtfs_mem_release_device,
CVE-2022-29156,linux,,,,drivers/soc/qcom/rmtfs_mem.c,qcom_rmtfs_mem_show,
CVE-2022-29156,linux,,,,drivers/spi/spi.c,slave_show,
CVE-2022-29156,linux,,,,drivers/spi/spi.c,slave_store,
CVE-2022-29156,linux,,,,drivers/staging/gpib/lpvo_usb_gpib/lpvo_usb_gpib.c,skel_do_read_io,
CVE-2022-29156,linux,,,,drivers/staging/vc04_services/bcm2835-camera/bcm2835-camera.c,mmal_init,
CVE-2022-29156,linux,,,,drivers/tty/serial/8250/8250_pci.c,pciserial_init_one,
CVE-2022-29156,linux,,,,drivers/ufs/host/ti-j721e-ufs.c,ti_j721e_ufs_probe,
CVE-2022-29156,linux,,,,drivers/usb/misc/chaoskey.c,chaoskey_probe,
CVE-2022-29156,linux,,,,drivers/usb/usb-skeleton.c,skel_do_read_io,
CVE-2022-29156,linux,,,,drivers/vhost/net.c,vhost_net_build_xdp,
CVE-2022-29156,linux,,,,drivers/vhost/vsock.c,vhost_vsock_handle_rx_kick,
CVE-2022-29156,linux,,,,drivers/vhost/vsock.c,vhost_vsock_handle_tx_kick,
CVE-2022-29156,linux,,,,drivers/video/fbdev/geode/gxfb_core.c,gxfb_init_fbinfo,
CVE-2022-29156,linux,,,,drivers/video/fbdev/geode/lxfb_core.c,lxfb_init_fbinfo,
CVE-2022-29156,linux,,,,net/core/dev.c,call_netdevice_unregister_notifiers,
CVE-2022-29156,linux,,,,net/netfilter/ipvs/ip_vs_sync.c,make_receive_sock,
CVE-2022-29156,linux,,,,sound/soc/mediatek/mt8173/mt8173-afe-pcm.c,mt8173_afe_pcm_dev_probe,
CVE-2022-29156,linux,,,,sound/soc/xilinx/xlnx_formatter_pcm.c,xlnx_formatter_pcm_probe,
CVE-2022-29156,linux,,,,sound/sparc/cs4231.c,snd_cs4231_ebus_create,
CVE-2022-2977,linux,,,,drivers/char/tpm/tpm2-space.c,tpm_devs_release,
CVE-2022-2978,linux,,,,fs/inode.c,free_inode_nonrcu,
CVE-2022-30594,linux,,,,kernel/ptrace.c,check_ptrace_options,FP
CVE-2022-3115,linux,,,,drivers/gpu/drm/amd/display/amdgpu_dm/amdgpu_dm_crtc.c,amdgpu_dm_crtc_reset_state,
CVE-2022-3115,linux,,,,drivers/gpu/drm/arm/malidp_crtc.c,malidp_crtc_enable_vblank,
CVE-2022-3239,linux,,,,drivers/media/usb/em28xx/em28xx-cards.c,em28xx_usb_probe,FP
CVE-2022-33742,linux,,,,drivers/block/xen-blkfront.c,blkfront_delay_work,
CVE-2022-33743,linux,,,,drivers/net/xen-netfront.c,xennet_get_responses,FP
CVE-2022-33981,linux,,,,drivers/block/floppy.c,fd_locked_ioctl,
CVE-2022-3521,linux,,,,net/kcm/kcmsock.c,kcm_release,FP
CVE-2022-3523,linux,,,,lib/test_hmm.c,dmirror_migrate_to_device,
CVE-2022-3523,linux,,,,lib/test_hmm.c,dmirror_migrate_to_device,
CVE-2022-3567,linux,,,,net/ipv6/ipv6_sockglue.c,do_ipv6_setsockopt,
CVE-2022-40307,linux,,,,arch/s390/kernel/perf_cpum_cf.c,cfset_release,
CVE-2022-40307,linux,,,,drivers/media/usb/uvc/uvc_debugfs.c,uvc_debugfs_stats_release,
CVE-2022-40307,linux,,,,drivers/pci/proc.c,proc_bus_pci_release,
CVE-2022-40307,linux,,,,fs/gfs2/file.c,gfs2_open_common,
CVE-2022-40307,linux,,,,fs/gfs2/file.c,gfs2_release,
CVE-2022-42432,linux,,,,net/netfilter/nfnetlink_osf.c,nf_osf_match,
CVE-2022-42703,linux,,,,mm/rmap.c,__anon_vma_prepare,FP
CVE-2022-45869,linux,,,,arch/x86/kvm/mmu/mmu.c,direct_page_fault,FP
CVE-2022-4744,linux,,,,drivers/net/tun.c,tun_get_iff,
CVE-2023-0459,linux,,,,arch/s390/lib/uaccess.c,_copy_from_user_key,
CVE-2023-1193,linux,,,,fs/smb/server/smb2pdu.c,init_smb2_rsp_hdr,
CVE-2023-1195,linux,,,,fs/smb/client/connect.c,cifs_put_tcp_session,
CVE-2023-1611,linux,,,,fs/btrfs/ioctl.c,btrfs_ioctl_qgroup_create,
CVE-2023-1611,linux,,,,fs/btrfs/ioctl.c,btrfs_ioctl_qgroup_limit,
CVE-2023-1989,linux,,,,drivers/bluetooth/btintel_pcie.c,btintel_pcie_release_hdev,
CVE-2023-1989,linux,,,,drivers/bluetooth/btmtksdio.c,btmtksdio_remove,
CVE-2023-1989,linux,,,,drivers/bluetooth/btrsi.c,rsi_hci_detach,
CVE-2023-1989,linux,,,,drivers/bluetooth/btusb.c,btusb_disconnect,
CVE-2023-1989,linux,,,,drivers/bluetooth/hci_ldisc.c,hci_uart_tty_close,
CVE-2023-1989,linux,,,,drivers/bluetooth/hci_vhci.c,vhci_release,
CVE-2023-2006,linux,,,,net/rxrpc/conn_client.c,rxrpc_look_up_bundle,FP
CVE-2023-2019,linux,,,,drivers/net/netdevsim/fib.c,nsim_fib_create,FP
CVE-2023-2162,linux,,,,drivers/scsi/iscsi_tcp.c,iscsi_sw_tcp_session_create,FP
CVE-2023-2176,linux,,,,drivers/infiniband/core/cma.c,rdma_resolve_addr,
CVE-2023-2177,linux,,,,net/sctp/stream.c,sctp_stream_init_ext,
CVE-2023-2194,linux,,,,drivers/i2c/busses/i2c-xgene-slimpro.c,slimpro_i2c_blkrd,
CVE-2023-2483,linux,,,,drivers/net/ethernet/qualcomm/emac/emac.c,emac_probe,
CVE-2023-25775,linux,,,,drivers/infiniband/hw/irdma/verbs.c,irdma_hw_alloc_mw,
CVE-2023-25775,linux,,,,drivers/infiniband/hw/irdma/verbs.c,irdma_reg_phys_mr,
CVE-2023-28466,linux,,,,net/tls/tls_main.c,tls_getsockopt,
CVE-2023-2985,linux,,,,fs/hfsplus/super.c,hfsplus_fill_super,
CVE-2023-2985,linux,,,,fs/hfsplus/super.c,hfsplus_put_super,FP
CVE-2023-3106,linux,,,,net/xfrm/xfrm_user.c,xfrm_dump_sa,FP
CVE-2023-31248,linux,,,,net/netfilter/nf_tables_api.c,nft_rule_lookup_byid,
CVE-2023-3141,linux,,,,drivers/memstick/host/r592.c,r592_remove,FP
CVE-2023-32233,linux,,,,net/netfilter/nft_objref.c,nft_objref_map_destroy,
CVE-2023-33203,linux,,,,drivers/net/ethernet/qualcomm/emac/emac.c,emac_probe,
CVE-2023-3357,linux,,,,drivers/hid/amd-sfh-hid/sfh1_1/amd_sfh_init.c,amd_sfh1_1_hid_client_init,
CVE-2023-33951,linux,,,,drivers/gpu/drm/vmwgfx/vmwgfx_bo.c,vmw_user_bo_synccpu_ioctl,
CVE-2023-33951,linux,,,,drivers/gpu/drm/vmwgfx/vmwgfx_bo.c,vmw_user_bo_synccpu_release,
CVE-2023-33951,linux,,,,drivers/gpu/drm/vmwgfx/vmwgfx_execbuf.c,vmw_translate_guest_ptr,
CVE-2023-33951,linux,,,,drivers/gpu/drm/vmwgfx/vmwgfx_execbuf.c,vmw_translate_guest_ptr,
CVE-2023-33951,linux,,,,drivers/gpu/drm/vmwgfx/vmwgfx_execbuf.c,vmw_translate_mob_ptr,
CVE-2023-33951,linux,,,,drivers/gpu/drm/vmwgfx/vmwgfx_execbuf.c,vmw_translate_mob_ptr,
CVE-2023-33951,linux,,,,drivers/gpu/drm/vmwgfx/vmwgfx_overlay.c,vmw_overlay_ioctl,
CVE-2023-33951,linux,,,,drivers/gpu/drm/vmwgfx/vmwgfx_shader.c,vmw_shader_define,
CVE-2023-33952,linux,,,,drivers/gpu/drm/vmwgfx/vmwgfx_bo.c,vmw_user_bo_synccpu_ioctl,
CVE-2023-33952,linux,,,,drivers/gpu/drm/vmwgfx/vmwgfx_bo.c,vmw_user_bo_synccpu_release,
CVE-2023-33952,linux,,,,drivers/gpu/drm/vmwgfx/vmwgfx_execbuf.c,vmw_translate_guest_ptr,
CVE-2023-33952,linux,,,,drivers/gpu/drm/vmwgfx/vmwgfx_execbuf.c,vmw_translate_guest_ptr,
CVE-2023-33952,linux,,,,drivers/gpu/drm/vmwgfx/vmwgfx_execbuf.c,vmw_translate_mob_ptr,
CVE-2023-33952,linux,,,,drivers/gpu/drm/vmwgfx/vmwgfx_execbuf.c,vmw_translate_mob_ptr,
CVE-2023-33952,linux,,,,drivers/gpu/drm/vmwgfx/vmwgfx_overlay.c,vmw_overlay_ioctl,
CVE-2023-33952,linux,,,,drivers/gpu/drm/vmwgfx/vmwgfx_shader.c,vmw_shader_define,
CVE-2023-35828,linux,,,,drivers/usb/gadget/udc/renesas_usb3.c,renesas_usb3_probe,
CVE-2023-3610,linux,,,,net/bridge/netfilter/nft_meta_bridge.c,nft_meta_bridge_set_reduce,
CVE-2023-3610,linux,,,,net/bridge/netfilter/nft_reject_bridge.c,nft_reject_bridge_validate,
CVE-2023-3610,linux,,,,net/netfilter/nf_tables_api.c,nft_data_hold,
CVE-2023-3610,linux,,,,net/netfilter/nf_tables_api.c,nft_expr_reduce,
CVE-2023-3610,linux,,,,net/netfilter/nf_tables_api.c,nft_trans_chain_add,
CVE-2023-3610,linux,,,,net/netfilter/nf_tables_api.c,nft_trans_flowtable_add,
CVE-2023-3610,linux,,,,net/netfilter/nf_tables_api.c,nft_verdict_uninit,
CVE-2023-3610,linux,,,,net/netfilter/nft_bitwise.c,nft_bitwise_fast_offload,
CVE-2023-3610,linux,,,,net/netfilter/nft_bitwise.c,nft_bitwise_fast_reduce,
CVE-2023-3610,linux,,,,net/netfilter/nft_bitwise.c,nft_bitwise_offload,
CVE-2023-3610,linux,,,,net/netfilter/nft_bitwise.c,nft_bitwise_reduce,
CVE-2023-3610,linux,,,,net/netfilter/nft_bitwise.c,nft_expr_reduce_bitwise,
CVE-2023-3610,linux,,,,net/netfilter/nft_byteorder.c,nft_byteorder_reduce,
CVE-2023-3610,linux,,,,net/netfilter/nft_cmp.c,nft_cmp16_fast_offload,
CVE-2023-3610,linux,,,,net/netfilter/nft_cmp.c,nft_cmp_fast_offload,
CVE-2023-3610,linux,,,,net/netfilter/nft_cmp.c,nft_cmp_offload,
CVE-2023-3610,linux,,,,net/netfilter/nft_compat.c,nft_match_reduce,
CVE-2023-3610,linux,,,,net/netfilter/nft_connlimit.c,nft_connlimit_destroy,
CVE-2023-3610,linux,,,,net/netfilter/nft_connlimit.c,nft_connlimit_destroy_clone,
CVE-2023-3610,linux,,,,net/netfilter/nft_counter.c,nft_counter_destroy,
CVE-2023-3610,linux,,,,net/netfilter/nft_counter.c,nft_counter_offload,
CVE-2023-3610,linux,,,,net/netfilter/nft_ct.c,nft_ct_get_destroy,
CVE-2023-3610,linux,,,,net/netfilter/nft_ct.c,nft_ct_get_reduce,
CVE-2023-3610,linux,,,,net/netfilter/nft_ct.c,nft_ct_set_destroy,
CVE-2023-3610,linux,,,,net/netfilter/nft_ct.c,nft_ct_set_reduce,
CVE-2023-3610,linux,,,,net/netfilter/nft_dup_netdev.c,nft_dup_netdev_offload,
CVE-2023-3610,linux,,,,net/netfilter/nft_dynset.c,nft_dynset_activate,
CVE-2023-3610,linux,,,,net/netfilter/nft_dynset.c,nft_dynset_destroy,
CVE-2023-3610,linux,,,,net/netfilter/nft_exthdr.c,nft_exthdr_reduce,
CVE-2023-3610,linux,,,,net/netfilter/nft_flow_offload.c,nft_flow_offload_activate,
CVE-2023-3610,linux,,,,net/netfilter/nft_flow_offload.c,nft_flow_offload_destroy,
CVE-2023-3610,linux,,,,net/netfilter/nft_flow_offload.c,nft_flow_offload_validate,
CVE-2023-3610,linux,,,,net/netfilter/nft_fwd_netdev.c,nft_fwd_netdev_offload,
CVE-2023-3610,linux,,,,net/netfilter/nft_fwd_netdev.c,nft_fwd_validate,
CVE-2023-3610,linux,,,,net/netfilter/nft_hash.c,nft_jhash_reduce,
CVE-2023-3610,linux,,,,net/netfilter/nft_immediate.c,nft_immediate_activate,
CVE-2023-3610,linux,,,,net/netfilter/nft_immediate.c,nft_immediate_deactivate,
CVE-2023-3610,linux,,,,net/netfilter/nft_immediate.c,nft_immediate_destroy,
CVE-2023-3610,linux,,,,net/netfilter/nft_immediate.c,nft_immediate_dump,
CVE-2023-3610,linux,,,,net/netfilter/nft_immediate.c,nft_immediate_eval,
CVE-2023-3610,linux,,,,net/netfilter/nft_immediate.c,nft_immediate_offload,
CVE-2023-3610,linux,,,,net/netfilter/nft_immediate.c,nft_immediate_offload_action,
CVE-2023-3610,linux,,,,net/netfilter/nft_immediate.c,nft_immediate_reduce,
CVE-2023-3610,linux,,,,net/netfilter/nft_last.c,nft_last_destroy,
CVE-2023-3610,linux,,,,net/netfilter/nft_limit.c,nft_limit_bytes_destroy,
CVE-2023-3610,linux,,,,net/netfilter/nft_limit.c,nft_limit_pkts_destroy,
CVE-2023-3610,linux,,,,net/netfilter/nft_log.c,nft_log_destroy,
CVE-2023-3610,linux,,,,net/netfilter/nft_lookup.c,nft_lookup_activate,
CVE-2023-3610,linux,,,,net/netfilter/nft_lookup.c,nft_lookup_destroy,
CVE-2023-3610,linux,,,,net/netfilter/nft_lookup.c,nft_lookup_reduce,
CVE-2023-3610,linux,,,,net/netfilter/nft_masq.c,nft_masq_validate,
CVE-2023-3610,linux,,,,net/netfilter/nft_meta.c,nft_meta_get_reduce,
CVE-2023-3610,linux,,,,net/netfilter/nft_meta.c,nft_meta_set_destroy,
CVE-2023-3610,linux,,,,net/netfilter/nft_meta.c,nft_meta_set_reduce,
CVE-2023-3610,linux,,,,net/netfilter/nft_numgen.c,nft_ng_inc_destroy,
CVE-2023-3610,linux,,,,net/netfilter/nft_numgen.c,nft_ng_inc_reduce,
CVE-2023-3610,linux,,,,net/netfilter/nft_numgen.c,nft_ng_random_reduce,
CVE-2023-3610,linux,,,,net/netfilter/nft_objref.c,nft_objref_activate,
CVE-2023-3610,linux,,,,net/netfilter/nft_objref.c,nft_objref_deactivate,
CVE-2023-3610,linux,,,,net/netfilter/nft_objref.c,nft_objref_map_activate,
CVE-2023-3610,linux,,,,net/netfilter/nft_objref.c,nft_objref_map_destroy,
CVE-2023-3610,linux,,,,net/netfilter/nft_payload.c,nft_payload_reduce,
CVE-2023-3610,linux,,,,net/netfilter/nft_payload.c,nft_payload_set_reduce,
CVE-2023-3610,linux,,,,net/netfilter/nft_quota.c,nft_quota_destroy,
CVE-2023-3610,linux,,,,net/netfilter/nft_redir.c,nft_redir_validate,
CVE-2023-3610,linux,,,,net/netfilter/nft_reject.c,nft_reject_validate,
CVE-2023-3610,linux,,,,net/netfilter/nft_reject_inet.c,nft_reject_inet_validate,
CVE-2023-3610,linux,,,,net/netfilter/nft_reject_netdev.c,nft_reject_netdev_validate,
CVE-2023-3610,linux,,,,net/netfilter/nft_socket.c,nft_socket_reduce,
CVE-2023-3610,linux,,,,net/netfilter/nft_socket.c,nft_socket_validate,
CVE-2023-3610,linux,,,,net/netfilter/nft_synproxy.c,nft_synproxy_destroy,
CVE-2023-3610,linux,,,,net/netfilter/nft_synproxy.c,nft_synproxy_validate,
CVE-2023-3610,linux,,,,net/netfilter/nft_tproxy.c,nft_tproxy_validate,
CVE-2023-3610,linux,,,,net/netfilter/nft_tunnel.c,nft_tunnel_get_reduce,
CVE-2023-3610,linux,,,,net/netfilter/nft_xfrm.c,nft_xfrm_reduce,
CVE-2023-40283,linux,,,,net/bluetooth/l2cap_sock.c,l2cap_sock_shutdown,
CVE-2023-4147,linux,,,,net/netfilter/nf_tables_api.c,nf_tables_newrule,FP
CVE-2023-46343,linux,,,,net/nfc/nci/spi.c,nci_spi_send,
CVE-2023-51042,linux,,,,virt/kvm/kvm_main.c,kvm_age_hva_range,
CVE-2023-51779,linux,,,,net/bluetooth/hci_sock.c,hci_sock_recvmsg,
CVE-2023-5197,linux,,,,net/netfilter/nf_tables_api.c,nf_tables_newrule,FP
CVE-2023-52439,linux,,,,drivers/uio/uio.c,uio_unregister_device,FP
CVE-2023-52479,linux,,,,fs/smb/server/smb2pdu.c,smb20_oplock_break_ack,FP
CVE-2023-52485,linux,,,,drivers/gpu/drm/amd/display/dc/dc_dmub_srv.c,dc_dmub_srv_notify_idle,
CVE-2023-52485,linux,,,,drivers/gpu/drm/amd/display/dc/dc_dmub_srv.c,dc_dmub_srv_release_hw,
CVE-2023-52485,linux,,,,drivers/gpu/drm/amd/display/dc/dc_dmub_srv.c,dc_dmub_srv_release_hw,
CVE-2023-52485,linux,,,,drivers/gpu/drm/amd/display/dc/hwss/dcn401/dcn401_hwseq.c,dcn401_apply_idle_power_optimizations,
CVE-2023-52489,linux,,,,mm/sparse.c,section_deactivate,FP
CVE-2023-52491,linux,,,,drivers/media/platform/mediatek/jpeg/mtk_jpeg_core.c,mtk_jpeg_dec_device_run,FP
CVE-2023-52491,linux,,,,drivers/media/platform/mediatek/jpeg/mtk_jpeg_core.c,mtk_jpeg_enc_device_run,
CVE-2023-52491,linux,,,,drivers/media/platform/mediatek/jpeg/mtk_jpeg_core.c,mtk_jpegdec_worker,
CVE-2023-52512,linux,,,,drivers/pinctrl/nuvoton/pinctrl-wpcm450.c,wpcm450_gpio_register,FP
CVE-2023-52515,linux,,,,drivers/infiniband/ulp/srp/ib_srp.c,srp_abort,
CVE-2023-52515,linux,,,,drivers/infiniband/ulp/srp/ib_srp.c,srp_reset_device,
CVE-2023-52517,linux,,,,drivers/spi/spi-sun6i.c,sun6i_spi_handler,
CVE-2023-52573,linux,,,,net/rds/rdma_transport.c,rds_rdma_cm_event_handler_cmn,FP
CVE-2023-52588,linux,,,,fs/f2fs/compress.c,set_cluster_writeback,
CVE-2023-52589,linux,,,,drivers/media/platform/rockchip/rkisp1/rkisp1-csi.c,rkisp1_csi_enable,
CVE-2023-52593,linux,,,,drivers/net/wireless/silabs/wfx/sta.c,wfx_stop_ap,
CVE-2023-52596,linux,,,,fs/proc/proc_sysctl.c,register_sysctl_mount_point,FP
CVE-2023-52624,linux,,,,drivers/gpu/drm/amd/display/amdgpu_dm/amdgpu_dm_debugfs.c,dmub_trace_mask_set,
CVE-2023-52625,linux,,,,drivers/gpu/drm/amd/display/dc/dc_dmub_srv.c,dc_dmub_srv_apply_idle_power_optimizations,
CVE-2023-52629,linux,,,,arch/sh/drivers/push-switch.c,switch_drv_remove,FP
CVE-2023-52640,linux,,,,fs/ntfs3/xattr.c,ntfs_list_ea,FP
CVE-2023-5633,linux,,,,drivers/gpu/drm/vmwgfx/vmwgfx_bo.c,vmw_bo_move_notify,
CVE-2023-5633,linux,,,,drivers/gpu/drm/vmwgfx/vmwgfx_bo.c,vmw_bo_release,
CVE-2023-5633,linux,,,,drivers/gpu/drm/vmwgfx/vmwgfx_cursor_plane.c,vmw_cursor_mob_unmap,
CVE-2023-5633,linux,,,,drivers/gpu/drm/vmwgfx/vmwgfx_resource.c,vmw_resource_buf_alloc,
CVE-2024-0582,linux,,,,io_uring/io_uring.c,io_ring_ctx_alloc,
CVE-2024-0582,linux,,,,io_uring/io_uring.c,io_ring_ctx_free,
CVE-2024-1151,linux,,,,net/openvswitch/flow_netlink.c,validate_and_copy_check_pkt_len,FP
CVE-2024-26588,linux,,,,arch/loongarch/net/bpf_jit.c,build_insn,FP
CVE-2024-26591,linux,,,,kernel/bpf/syscall.c,bpf_tracing_prog_attach,FP
CVE-2024-26594,linux,,,,fs/smb/server/asn1.c,ksmbd_neg_token_init_mech_type,
CVE-2024-26598,linux,,,,arch/arm64/kvm/vgic/vgic-its.c,vgic_its_check_cache,FP
CVE-2024-26607,linux,,,,drivers/gpu/drm/bridge/sii902x.c,sii902x_init,
CVE-2024-26607,linux,,,,drivers/gpu/drm/bridge/sii902x.c,sii902x_remove,
CVE-2024-26620,linux,,,,drivers/s390/crypto/vfio_ap_ops.c,vfio_ap_mdev_probe_queue,FP
CVE-2024-26622,linux,,,,lib/test_hmm.c,dmirror_migrate_to_device,
CVE-2024-26650,linux,,,,net/netrom/af_netrom.c,nr_recvmsg,
CVE-2024-26685,linux,,,,fs/nilfs2/segment.c,nilfs_abort_logs,FP
CVE-2024-26685,linux,,,,fs/nilfs2/segment.c,nilfs_abort_logs,FP
CVE-2024-26685,linux,,,,fs/nilfs2/segment.c,nilfs_prepare_write_logs,
CVE-2024-26685,linux,,,,fs/nilfs2/segment.c,nilfs_prepare_write_logs,
CVE-2024-26685,linux,,,,fs/nilfs2/segment.c,nilfs_segctor_complete_write,FP
CVE-2024-26685,linux,,,,fs/nilfs2/segment.c,nilfs_segctor_complete_write,FP
CVE-2024-26687,linux,,,,drivers/xen/events/events_base.c,shutdown_pirq,FP
CVE-2024-26690,linux,,,,drivers/net/ethernet/stmicro/stmmac/stmmac_main.c,stmmac_dispatch_skb_zc,
CVE-2024-26690,linux,,,,drivers/net/ethernet/stmicro/stmmac/stmmac_main.c,stmmac_rx,
CVE-2024-26690,linux,,,,drivers/net/ethernet/stmicro/stmmac/stmmac_main.c,stmmac_rx,
CVE-2024-26690,linux,,,,drivers/net/ethernet/stmicro/stmmac/stmmac_main.c,stmmac_rx,
CVE-2024-26690,linux,,,,drivers/net/ethernet/stmicro/stmmac/stmmac_main.c,stmmac_rx_zc,
CVE-2024-26690,linux,,,,drivers/net/ethernet/stmicro/stmmac/stmmac_main.c,stmmac_tso_xmit,
CVE-2024-26690,linux,,,,drivers/net/ethernet/stmicro/stmmac/stmmac_main.c,stmmac_tx_clean,
CVE-2024-26690,linux,,,,drivers/net/ethernet/stmicro/stmmac/stmmac_main.c,stmmac_xdp_xmit_zc,
CVE-2024-26690,linux,,,,drivers/net/ethernet/stmicro/stmmac/stmmac_main.c,stmmac_xmit,
CVE-2024-26698,linux,,,,drivers/net/hyperv/netvsc.c,netvsc_device_remove,FP
CVE-2024-26732,linux,,,,fs/file.c,exit_files,
CVE-2024-26767,linux,,,,drivers/gpu/drm/amd/display/dc/bios/bios_parser2.c,get_firmware_info_v3_2,FP
CVE-2024-26767,linux,,,,drivers/gpu/drm/amd/display/dc/bios/bios_parser2.c,get_integrated_info_v11,FP
CVE-2024-26767,linux,,,,drivers/gpu/drm/amd/display/dc/bios/bios_parser2.c,get_integrated_info_v2_1,FP
CVE-2024-26767,linux,,,,drivers/gpu/drm/amd/display/dc/bios/bios_parser2.c,get_integrated_info_v2_2,FP
CVE-2024-26788,linux,,,,drivers/dma/fsl-qdma.c,fsl_qdma_probe,FP
CVE-2024-26790,linux,,,,drivers/dma/fsl-qdma.c,fsl_qdma_comp_fill_memcpy,FP
CVE-2024-26799,linux,,,,sound/soc/amd/ps/ps-pdm-dma.c,acp63_pdm_dai_trigger,
CVE-2024-26799,linux,,,,sound/soc/amd/raven/acp3x-i2s.c,acp3x_i2s_trigger,
